paramID	id	dbh	height	CR	perc_exposed
9	78615	0.17	31.1	2.83	16
9	79172	0.11	15.58	1.41	0
9	78787	0.41	29.87	3.2	56.25
9	183685	0.11	14.8	1.73	0
9	79168	0.72	33.92	6.1	68.97
9	249893	0.1	19.64	2.21	0
9	79561	0.56	36.8	6.18	96.67
9	80727	0.11	17.05	1.45	0
9	79563	0.23	23.28	2.37	58.82
9	82086	0.37	34.81	2.73	86.96
9	82264	0.27	21.17	2.49	0
9	82269	0.19	23.64	3.08	10.34
9	82274	0.27	32	3.67	92.86
9	83002	0.11	18.78	1.1	0
9	82942	0.11	15.14	1.08	0
9	82853	0.3	37.02	3.29	75
9	84449	0.49	30.91	5.23	90.59
9	84229	0.34	23.62	3.48	71.05
9	83698	0.12	17.06	1.77	0
9	179474	0.26	28.19	4.31	27.59
9	84600	0.18	22.61	4.39	58.33
9	250020	0.1	20.24	2.19	6.67
9	87809	0.22	28.12	3.27	100
9	178510	0.18	24.3	3.49	28.95
9	88004	0.29	27.38	4.53	85.94
9	236445	0.12	19.68	2.37	5.88
9	225907	0.12	22.75	2.12	0
9	88746	0.18	19.12	1.46	0
9	88370	0.18	24	2.21	20
9	88369	0.18	21.5	2.14	14.29
9	180905	0.11	22.2	2.19	6.67
9	89270	0.4	28.23	3.8	40
9	89269	0.15	18.99	2.46	0
9	89608	0.19	21.01	2.08	0
9	90103	0.11	15.44	1.77	0
9	179594	0.12	23.61	2.5	5.26
9	90080	0.33	25.1	2.67	54.55
9	90081	0.58	32.51	3.31	85.29
9	90082	0.33	31.07	4.03	56.86
9	90553	0.33	27.7	3	64.29
9	171651	0.11	18.84	1.21	0
9	95262	0.16	20.33	3.92	45.83
9	95207	0.14	21.55	1.45	16.67
9	95091	0.27	25.94	4.03	74
9	181111	0.14	19.18	2.58	0
9	94385	0.17	24.48	2.53	0
9	95104	0.21	24.09	2.66	100
9	94896	0.16	17.2	1.83	0
9	131402	0.14	24.93	2.58	0
9	132259	0.26	32.79	2.83	76
9	131592	0.26	31.77	6.57	82.96
9	131639	0.62	34.02	6.1	71.55
9	226669	0.11	20.07	2.06	23.08
9	131816	0.25	30.38	4.75	21.43
9	182018	0.11	18.6	2.55	10
9	226661	0.13	20.49	2.28	31.25
9	250729	0.11	17.97	2.31	6.25
9	132216	0.26	27.98	2.53	80
9	237238	0.11	21.59	2.49	57.89
9	132661	0.17	19.47	2.42	0
9	132662	0.33	29.56	3.05	86.21
9	135814	0.38	32.48	4.64	28.36
9	136710	0.12	16.31	2.08	0
9	136667	0.14	23.76	2.23	0
9	135826	0.24	24.89	3.41	0
9	135832	0.19	24.04	3.75	11.36
9	136023	0.48	29	4.4	96.67
9	136044	0.19	22.63	2.18	0
9	203781	0.11	17.79	2.7	0
9	136216	0.32	26.46	4.89	77.33
9	184672	0.11	16.5	2.78	12.5
9	237334	0.11	20.03	2.58	50
9	136892	0.16	22.28	3.47	62.16
9	237335	0.12	20.08	2.47	0
9	75502	0.29	29.56	3.22	54.84
9	75679	0.32	29.89	2.95	70.37
9	75677	0.14	22.52	2.17	0
9	75678	0.11	19.38	1.66	0
9	75720	0.25	30.7	2.77	0
9	75907	0.23	25.07	3.22	31.25
9	75930	0.57	24.49	5.34	22.47
9	76077	0.29	29.44	5.92	56.36
9	74091	0.18	24.15	3.46	5.41
9	76098	0.27	32.58	5.18	64.29
9	76257	0.23	27.81	4.73	24.29
9	76267	0.36	33.51	2.95	0
9	74044	0.21	26.38	3.77	90.91
9	75235	0.17	18.91	2.28	0
9	77415	0.14	16.13	1.5	0
9	77419	0.17	20.53	1.8	0
9	77798	0.21	27.62	3.12	30
9	78275	0.24	19.11	3.11	0
9	78460	0.22	18.95	2.58	0
9	79516	0.15	24.74	2.56	5
9	78968	0.2	27.98	1.97	100
9	79164	0.31	28.73	4.68	7.35
9	79167	0.32	31.33	3.55	0
9	80796	0.22	20.36	2.58	5
9	82267	0.61	34.13	5.77	75.96
9	82462	0.35	30.19	5.19	86.9
9	82463	0.28	28.18	3.65	0
9	82987	0.12	24.09	3.68	50
9	82856	0.27	27.55	3.35	0
9	83238	0.21	28.38	2.72	0
9	84130	0.16	19.85	2.03	16.67
9	84099	0.14	20.97	2.06	0
9	83677	0.32	28.91	3.84	91.3
9	225844	0.12	21.91	1.73	0
9	180749	0.16	27.38	2.73	95.65
9	83864	0.4	30.24	4.26	42.86
9	236399	0.11	17.03	0.92	0
9	84648	0.36	25.64	2.43	66.67
9	203097	0.11	16.92	2.52	0
9	85985	0.12	20.04	1.46	100
9	84822	0.21	24.14	2.58	65
9	171593	0.14	18.05	2.9	7.69
9	87999	0.22	23.67	3.7	83.72
9	179575	0.15	18.87	2.92	0
9	171585	0.14	21.52	3.44	2.7
9	88612	0.12	23.02	1.58	0
9	250099	0.11	22.29	2.82	45.83
9	88371	0.23	26.63	2.81	95.83
9	90118	0.2	24.04	3.73	90.7
9	90446	0.14	23.22	1.71	0
9	89268	0.21	23.03	2.46	21.05
9	89456	0.17	23.05	2.5	5.26
9	89750	0.14	19.95	2.13	28.57
9	183897	0.12	19.29	2.32	12.5
9	89910	0.32	26.33	3.51	94.74
9	236480	0.1	15.39	1.55	0
9	90554	0.27	26.63	5.05	50
9	179706	0.13	20.4	1.18	25
9	236583	0.11	20.84	2.09	0
9	94384	0.42	26.75	4.83	86.3
9	95172	0.25	21.37	2.71	78.26
9	178620	0.16	18.03	3.69	2.38
9	132407	0.13	15.23	1.34	0
9	132269	0.25	28.98	3.98	57.14
9	182024	0.11	18.61	2.32	0
9	132487	0.15	18.44	2.39	0
9	237257	0.11	19.61	2.25	0
9	132373	0.14	17.66	1.59	14.29
9	131815	0.4	35.21	3.9	100
9	131848	0.19	29.86	2.66	0
9	131998	0.14	22.79	2.36	82.35
9	184597	0.13	21.54	3	28.57
9	132611	0.18	21.16	2.33	0
9	250730	0.11	14.99	1.13	50
9	132666	0.31	29.85	3.19	48.39
9	132667	0.24	27.58	2.25	33.33
9	135619	0.29	27.64	3.11	70
9	135813	0.31	33.78	3.9	42.55
9	135824	0.24	28.85	4.9	36
9	135825	0.14	15.91	1.58	0
9	136020	0.3	26.96	3.07	79.31
9	179271	0.14	21.34	2.82	8.33
9	136244	0.24	25.6	3.21	6.25
9	136828	0.16	17.72	2.2	0
9	136829	0.2	21.14	2.9	0
9	75496	0.13	22.63	2.26	0
9	75721	0.16	25.49	2.01	0
9	75725	0.28	31.65	3.13	0
9	75905	0.57	34.87	7.37	33.53
9	76078	0.17	25.5	3.6	0
9	74125	0.14	22.79	2.37	0
9	74103	0.2	30.93	2.65	81.82
9	76269	0.19	23.75	1.62	0
9	74151	0.1	20.86	2.32	0
9	73860	0.26	25.16	2.18	0
9	75236	0.14	17.35	1.73	0
9	78159	0.12	19.12	1.52	71.43
9	77610	0.31	35.02	5.49	46.81
9	77625	0.41	32.12	5.23	58.14
9	78459	0.18	26.34	2.68	63.64
9	78617	0.13	15.87	1.57	0
9	78765	0.13	22.36	1.64	37.5
9	78785	0.13	16.73	1.69	0
9	78965	0.27	31.17	5.46	69.89
9	236300	0.11	19.3	1.38	0
9	236360	0.11	16.88	1.71	0
9	82266	0.32	34.67	4.27	71.93
9	82979	0.12	20.46	1.59	0
9	83076	0.12	22.65	1.9	0
9	82268	0.17	25.01	2.49	0
9	82272	0.11	18.08	1.14	0
9	82635	0.16	21.28	2.36	0
9	82637	0.31	22.38	1.38	0
9	82641	0.36	35.49	4.1	21.15
9	83040	0.2	20.77	2.39	0
9	83001	0.15	26.65	2.87	0
9	83231	0.27	33.37	3.24	73.68
9	83334	0.17	21.87	2.28	0
9	84515	0.16	19.22	1.9	0
9	83517	0.22	25.4	3.54	28.21
9	173204	0.14	22.15	2.93	7.41
9	84378	0.25	23.07	2.33	0
9	84081	0.28	25.57	4.02	80
9	250022	0.1	16.94	1.96	0
9	180782	0.13	21.49	2.35	41.18
9	250021	0.1	15.4	1.47	0
9	84823	0.14	18.31	2.05	0
9	87808	0.21	21.43	2.02	41.67
9	179559	0.2	21.84	2.62	23.81
9	88172	0.23	24.9	2.77	37.5
9	88168	0.14	18.87	1.69	0
9	88169	0.25	19.76	2.02	0
9	88614	0.22	21.86	3.99	40.82
9	88709	0.13	21.8	2.14	0
9	203153	0.13	17.33	1.39	16.67
9	180906	0.14	18.67	1.33	25
9	89215	0.43	29.55	4.94	92.11
9	90512	0.13	18.41	2.83	0
9	89407	0.16	23.11	2.48	0
9	89408	0.3	27.97	4.23	75
9	89409	0.21	24.48	2.27	0
9	236471	0.1	15.09	1.02	0
9	89460	0.17	22.58	2.13	42.86
9	89458	0.21	27.42	3.21	81.25
9	89457	0.12	18.53	1.46	0
9	89603	0.32	26.64	2.48	10.53
9	90358	0.14	17.3	1.57	0
9	89634	0.15	19.08	2.36	11.76
9	250122	0.11	18.61	2.44	0
9	236481	0.12	20.81	2.59	28.57
9	90159	0.12	19.56	1.7	0
9	90079	0.13	22.69	2.3	6.25
9	90076	0.18	24.13	2.11	0
9	90563	0.28	27.42	3.58	67.5
9	90555	0.2	25.11	2.73	60.87
9	171804	0.17	21.07	2.73	0
9	94240	0.28	25.11	3.83	71.74
9	184002	0.11	16.61	2.31	0
9	250211	0.1	13.57	1.11	0
9	226050	0.11	20.73	2.4	33.33
9	94855	0.14	18.45	1.67	0
9	95176	0.18	22.47	2.5	47.37
9	181112	0.16	20.04	3.89	27.66
9	131284	0.26	27.32	3.48	0
9	132350	0.39	33.34	5.65	68
9	132404	0.31	25.48	3.89	23.4
9	132486	0.15	19.98	3.13	3.33
9	132400	0.13	16.9	2.04	0
9	132375	0.12	19.9	1.44	0
9	132300	0.14	22.39	2.06	69.23
9	237279	0.12	18.6	3.19	9.38
9	132859	0.18	27.31	2.37	0
9	135818	0.39	35.58	4.35	72.88
9	135827	0.21	27.33	3.06	0
9	136025	0.22	25.35	2.4	11.11
9	136019	0.27	24.28	3.48	5.41
9	184667	0.16	17.74	2.43	0
9	182174	0.15	22.66	3.34	22.86
9	75503	0.13	17.24	1.56	0
9	75680	0.15	22.33	2.48	10.53
9	75728	0.27	30.99	3.08	0
9	76268	0.6	40.81	7.7	89.78
9	74043	0.13	20.56	2.12	7.14
9	74196	0.19	29.29	3.59	52.5
9	74342	0.35	33.25	3.62	92.68
9	74346	0.57	37.94	8.14	45.67
9	74352	0.11	14.83	1.91	0
9	77416	0.24	24.9	2.81	0
9	77421	0.11	18.82	1.7	22.22
9	77612	0.12	20.07	1.75	55.56
9	77611	0.15	25.09	2.09	0
9	77609	0.31	37.36	5.21	95.29
9	77623	0.19	22.1	2.57	0
9	77622	0.28	29.35	2.81	70.83
9	77797	0.12	18.19	1.83	0
9	78179	0.15	29.43	4.21	56.36
9	77996	0.13	22.38	2.66	95.45
9	78027	0.12	18.83	1.61	62.5
9	78273	0.32	27.12	4.72	65.22
9	78405	0.25	26.01	5.58	73.2
9	78457	0.4	34.71	4.04	100
9	78618	0.27	37.04	6.3	63.71
9	78619	0.11	17.97	1.04	0
9	78784	0.39	31.37	5.07	82.5
9	78786	0.24	24.12	1.61	0
9	79194	0.3	32.81	3.4	80.56
9	79162	0.23	25.93	2.54	0
9	79379	0.11	14.12	1.39	0
9	79567	0.18	25.98	1.39	0
9	80697	0.32	20.92	2.49	15.79
9	180679	0.14	27.17	2.29	6.25
9	82465	0.11	17.37	1.71	11.11
9	82634	0.11	15.64	1.58	0
9	82636	0.32	28.25	3.55	0
9	82639	0.3	29.22	4.74	70
9	82659	0.37	38.81	4.87	74.32
9	82851	0.17	25.11	2.98	0
9	173203	0.22	33.25	5.26	100
9	83863	0.22	30.48	4.69	30.43
9	180775	0.12	20.7	2.59	9.52
9	84587	0.14	16.89	1.82	0
9	84588	0.13	16.84	2.16	0
9	83887	0.28	25.69	4.87	63.51
9	84601	0.2	23.29	3.47	2.7
9	180774	0.15	19.4	2.22	0
9	84650	0.28	27.52	2.27	100
9	84656	0.25	23.21	2.44	27.78
9	84824	0.39	27.98	3.55	100
9	88953	0.13	24.14	2.17	85.71
9	250095	0.11	18.14	1.25	0
9	88802	0.15	25.74	3.29	52.94
9	88668	0.12	18.8	1.38	0
9	171549	0.14	25.23	3.11	63.33
9	88415	0.22	24.96	3.56	61.11
9	90357	0.27	22.69	2.96	59.26
9	89213	0.11	17.96	1.71	0
9	89214	0.33	28.11	3.66	0
9	203174	0.12	15.65	0.95	0
9	90440	0.17	20.96	2.72	4.35
9	89638	0.18	21.76	2.44	77.78
9	89783	0.21	24.3	2.13	0
9	171644	0.12	19.14	2.02	0
9	180962	0.14	21.51	1.5	14.29
9	94100	0.28	29.7	3.12	100
9	95169	0.15	18.33	1.82	10
9	95010	0.24	23.42	4.62	80.6
9	95264	0.13	21.22	2.96	0
9	184004	0.12	18.56	2.34	41.18
9	95103	0.21	21.66	2.52	0
9	132352	0.29	23.5	1.94	0
9	131809	0.25	23.62	2.89	3.85
9	131813	0.18	27.86	2.71	13.04
9	132327	0.18	19	2.89	3.85
9	184608	0.16	20.52	1.78	0
9	132026	0.18	21.15	1.81	30
9	179211	0.2	27.05	2.08	84.62
9	250756	0.11	19.62	2.34	0
9	132860	0.18	21.54	2.64	4.76
9	172818	0.13	20.44	2.41	0
9	132863	0.5	33.83	4.26	78.57
9	136219	0.24	29.94	4.49	63.49
9	136245	0.25	31.09	3.34	88.24
9	182171	0.11	15.39	1.19	0
9	203793	0.12	18.81	2.38	5.88
9	179270	0.17	19.64	2.36	0
9	250824	0.11	20.23	2.44	0
9	136820	0.4	29	4.29	98.25
9	136458	0.13	17.69	1.85	0
9	75673	0.25	29.98	4.62	66.67
9	75732	0.16	24.89	2.48	0
9	180578	0.15	23.27	1.79	40
9	76270	0.21	24.78	2.93	0
9	74047	0.19	26.68	3.31	91.18
9	74347	0.52	36.77	4.45	0
9	77613	0.13	20.21	1.57	42.86
9	78194	0.14	22.51	2.47	0
9	240974	0.11	23.71	3.2	56.25
9	78160	0.11	18.13	1.98	0
9	77997	0.11	16.49	2.16	0
9	78279	0.23	28.24	2.85	84
9	78979	0.21	27.97	2.64	0
9	79506	0.18	32.63	3.29	48.48
9	80511	0.22	24.35	1.86	20
9	180678	0.21	24.4	6.15	83.05
9	171441	0.12	19.93	1.13	0
9	79719	0.31	30.41	2.96	66.67
9	79721	0.17	30.33	2.64	0
9	79722	0.4	32	4.63	32.84
9	82464	0.47	27.36	2.68	0
9	83036	0.12	22.98	2.71	8.7
9	82480	0.19	22.48	1.82	0
9	82630	0.13	23.78	1.94	0
9	82658	0.14	23.37	1.94	0
9	180713	0.1	17.95	0.93	0
9	83157	0.18	23.13	1.29	0
9	83378	0.35	29.57	2.16	57.14
9	84454	0.15	21.21	2.72	21.74
9	83547	0.6	29.9	5.06	81.25
9	171915	0.16	21.81	2.65	31.82
9	84219	0.21	27.76	2.26	62.5
9	178424	0.15	22.23	3.06	48.28
9	225847	0.16	21.34	1.72	0
9	84507	0.2	24.66	3.03	71.43
9	84070	0.15	19.79	1.64	0
9	171520	0.11	23.32	1.87	10
9	84825	0.24	25.46	2.21	0
9	84826	0.19	20.16	1.63	0
9	84828	0.25	22.13	3.17	41.94
9	88958	0.21	22.51	2.44	0
9	88174	0.17	19.65	2.12	0
9	88170	0.2	25.53	3.2	100
9	88727	0.35	28.57	4.39	95
9	179573	0.18	25.02	5.32	27.27
9	89212	0.24	22.47	2.15	0
9	89406	0.36	27.93	3.83	56.52
9	89405	0.17	23.94	2.43	0
9	89461	0.13	20.91	1.87	10
9	89462	0.16	21.72	1.68	12.5
9	90160	0.16	20.19	2	0
9	89890	0.15	23.21	1.72	55.56
9	90507	0.21	20.68	2.75	8.7
9	90557	0.44	24.37	2.43	55.56
9	178541	0.14	24.02	2.62	33.33
9	90762	0.24	30.38	4.71	92.75
9	94099	0.15	23.81	2.6	19.05
9	184003	0.11	20.32	2.65	0
9	250195	0.1	17.67	1.31	0
9	94239	0.24	28.38	2.65	90.91
9	95014	0.24	21.91	2.47	21.05
9	94382	0.29	26.76	3.15	90.32
9	94519	0.28	23.98	3.37	40
9	94542	0.25	25.69	3.33	97.06
9	95209	0.23	27.44	6.78	66.67
9	95101	0.13	19.64	3.17	0
9	94690	0.49	30.34	3.87	67.39
9	95208	0.12	20.28	1.54	0
9	250739	0.1	18.88	2.23	0
9	132605	0.16	21.84	3.5	5.26
9	131642	0.29	33.18	4.61	21.21
9	203719	0.13	18.94	2.36	0
9	132642	0.25	27.54	4.51	88.89
9	132608	0.25	24.61	3.67	33.33
9	179212	0.21	21.26	1.65	12.5
9	131995	0.2	26.72	2.61	76.19
9	131997	0.19	26.61	2.21	40
9	182020	0.19	23	4.34	71.19
9	203734	0.12	18.93	2.46	11.11
9	132668	0.19	26.7	4.07	27.45
9	184611	0.12	16.34	0.99	0
9	132855	0.47	31.11	6.3	89.52
9	132856	0.13	20.24	2.23	0
9	132854	0.24	23.8	2.25	0
9	132865	0.15	22.54	2.08	0
9	250758	0.11	16.3	1.11	0
9	250810	0.1	16.59	1.97	0
9	182168	0.11	17.79	1.88	0
9	136027	0.43	25.26	4.21	18.18
9	136028	0.33	27.41	3.74	88.37
9	250821	0.1	17.66	1.97	0
9	182169	0.18	19.41	2.33	0
9	182170	0.14	20.85	2.92	0
9	136242	0.6	36.68	4.53	65.62
9	136243	0.26	24.45	1.54	0
9	136414	0.2	21.72	2.19	0
9	136415	0.14	18.35	2.05	0
9	136419	0.19	25.75	3.28	15.15
9	184668	0.14	20.23	3.17	22.58
9	180472	0.13	24.73	2.78	77.78
9	75506	0.4	31.14	3.54	69.23
9	75508	0.13	19.06	2.79	0
9	74123	0.11	19.2	2.56	0
9	75733	0.31	28.8	3.16	9.68
9	75904	0.18	25.64	2.65	0
9	76075	0.42	34.65	4.57	95.38
9	76256	0.15	17.72	1.86	0
9	74081	0.28	30.61	3.47	10.81
9	73861	0.4	39.33	6.22	47.11
9	74042	0.17	21.26	2.26	43.75
9	74350	0.12	17.84	1.63	0
9	74355	0.12	17.3	1.36	0
9	77418	0.13	18.16	1.66	0
9	77417	0.12	18.4	1.31	0
9	77614	0.17	24.58	2.75	0
9	180634	0.11	15.85	1.56	0
9	77998	0.28	27.02	3.85	60.87
9	78274	0.18	25.18	2.6	80.95
9	78401	0.23	24.92	4.63	77.61
9	79218	0.14	18.7	1.74	0
9	78581	0.13	17.63	1.89	0
9	178359	0.11	20.78	2.27	50
9	78963	0.29	23.31	1.87	0
9	78984	0.13	29.85	2.87	96
9	79161	0.66	33.22	7.14	91.87
9	79160	0.17	22.42	2.89	0
9	79158	0.21	29.61	3.5	2.63
9	171440	0.17	21.15	2.59	19.05
9	82270	0.16	31.59	4.35	54.24
9	82469	0.2	23	1.68	12.5
9	179452	0.11	17.37	3.16	0
9	82466	0.24	26.37	2.61	33.33
9	82946	0.14	21.96	2.5	0
9	82827	0.12	21.74	1.91	0
9	82849	0.46	38.87	4.83	0
9	83239	0.24	28.77	3.3	0
9	84189	0.12	18.12	1.58	0
9	84376	0.15	22.09	3.22	46.88
9	179475	0.19	28.61	3.77	0
9	83888	0.38	26.87	3.04	89.66
9	84155	0.17	28.35	2.58	90
9	183749	0.11	20.21	1.74	22.22
9	84657	0.26	26.6	3.1	70
9	84819	0.19	23.91	3.7	76.19
9	88005	0.32	29.85	3.83	93.33
9	88496	0.12	16.22	1.18	0
9	88014	0.42	26.42	4.42	60.66
9	88175	0.34	28.41	3.55	89.74
9	173271	0.19	24.9	4.29	77.19
9	225913	0.11	18.11	2.47	0
9	90105	0.35	25.97	4.29	68.42
9	89403	0.19	22.2	2.42	0
9	89402	0.32	29.46	2.99	35.71
9	178521	0.12	16.95	2.58	20
9	90506	0.14	19.19	1.99	58.33
9	89745	0.29	28.34	4.4	51.67
9	89782	0.33	35.45	4.89	98.67
9	90163	0.19	21.96	2.77	0
9	89784	0.38	31.56	3.54	25.64
9	90090	0.18	23.12	4.59	72.73
9	180942	0.13	20.12	2.25	0
9	90558	0.25	30.73	2.23	100
9	180961	0.13	18.75	1.43	16.67
9	94230	0.18	24.75	1.98	50
9	94238	0.21	23.18	2.26	12.5
9	173391	0.19	19.42	2.62	0
9	173390	0.14	18.44	2.49	0
9	95265	0.15	21.32	1.44	16.67
9	179707	0.12	20.05	3.46	18.92
9	94520	0.15	17.64	1.53	0
9	181091	0.14	20.69	2.65	28.57
9	94541	0.14	20.2	2.64	4.76
9	94689	0.48	30.77	4.96	81.69
9	132471	0.16	20.88	1.41	16.67
9	132371	0.13	25.74	2.06	0
9	131808	0.29	29.48	2.2	33.33
9	237242	0.11	19.07	2.28	0
9	131846	0.3	26.33	3.94	95.83
9	131996	0.34	28.05	3.23	96.88
9	173995	0.2	19.65	3.09	34.48
9	133903	0.11	19.23	1.88	0
9	132866	0.13	16.81	1.62	0
9	135820	0.55	34.19	8.14	77.4
9	136031	0.23	27.75	3.27	75.76
9	136030	0.18	22.91	2.12	0
9	136413	0.22	26.26	2.83	0
9	136420	0.16	18.2	1.52	0
9	179268	0.16	19.11	2.66	4.55
9	75505	0.18	28.75	3.25	24.24
9	75734	0.1	15.85	1.66	0
9	75726	0.11	19.81	1.64	0
9	75933	0.12	21.83	2.42	33.33
9	76073	0.12	24.86	2.49	0
9	179354	0.11	18.13	2.6	0
9	76074	0.26	32	3.54	15.38
9	76099	0.19	26.54	3.19	0
9	73858	0.13	22.27	2.33	35.29
9	74053	0.18	24.48	2.85	44
9	74341	0.13	23.07	2.72	17.39
9	74356	0.12	16.44	1.99	0
9	77816	0.26	26.2	3.59	90
9	78026	0.34	33.77	4.78	87.32
9	78281	0.34	25.21	4.02	50
9	79554	0.13	21.95	2.81	4.17
9	79217	0.11	18.24	2.55	0
9	78461	0.19	16.19	2.72	0
9	78467	0.25	30.07	3.1	70
9	78621	0.24	41.13	3.57	94.87
9	79365	0.14	25.56	3.05	3.45
9	78764	0.35	22.62	3.27	100
9	78763	0.15	19.58	1.16	0
9	78789	0.23	25.5	3.98	59.18
9	78982	0.33	29.01	2.4	38.89
9	180641	0.11	17.03	1.78	0
9	79717	0.17	23.19	2.36	0
9	80604	0.21	24.41	4.29	31.58
9	80494	0.14	14.97	1.58	0
9	79723	0.3	33.96	4.14	64.15
9	178396	0.1	16.94	1.34	0
9	79916	0.28	31.68	7.43	34.68
9	82271	0.28	22.68	1.6	0
9	82467	0.23	26.07	3.64	4.88
9	82479	0.51	34.24	6.34	92.06
9	83078	0.13	19.02	2.21	0
9	82945	0.7	38.44	8.35	33.33
9	82828	0.15	18.74	2.1	0
9	82850	0.12	18.43	1.62	0
9	83332	0.64	39.31	5.61	40.82
9	83519	0.17	24.05	2.85	96
9	83862	0.41	34.08	5.05	30
9	171468	0.14	20.8	2.61	0
9	84380	0.19	22.02	2.17	7.14
9	84068	0.22	23.37	1.79	70
9	85824	0.13	21.42	1.98	0
9	241172	0.11	16.67	1.3	0
9	180781	0.15	19.11	2.11	30.77
9	241160	0.12	20.45	2.45	11.11
9	88860	0.17	19.07	2.34	0
9	88955	0.21	23.46	3.57	95
9	179557	0.13	16.95	3.15	6.45
9	171591	0.12	18.46	1.96	16.67
9	88013	0.12	18.55	1.76	0
9	173272	0.2	25.15	4.24	53.57
9	89404	0.34	27.55	3.36	31.43
9	171605	0.23	24.81	2.38	0
9	90161	0.12	19.77	1.88	0
9	90124	0.16	21.09	2.37	0
9	90162	0.14	22.14	2.02	0
9	236478	0.11	16.55	1.77	0
9	90089	0.26	23.3	1.7	0
9	89889	0.28	26.97	3.38	54.29
9	89888	0.19	22.61	3.17	0
9	90548	0.13	20.27	3.64	36.59
9	90077	0.4	31.41	3.15	100
9	225985	0.11	20.62	1.97	0
9	90764	0.25	26.49	4.43	95.08
9	95263	0.13	18.09	2.19	33.33
9	94237	0.17	26.92	1.95	45.45
9	95094	0.22	21.76	2.62	95.24
9	203233	0.12	20.94	2.51	63.16
9	181122	0.13	21.24	3.45	29.73
9	94688	0.24	26.55	3.08	0
9	131400	0.32	29.86	7.2	74.07
9	132631	0.15	25.61	2.37	0
9	237255	0.11	26.67	2.89	61.54
9	203729	0.12	18.2	1.99	0
9	173994	0.12	19.16	2.89	0
9	131644	0.35	35.83	4.45	91.94
9	131849	0.32	24.19	2.18	0
9	131845	0.29	25.34	2.82	80
9	131993	0.13	22.44	2.73	43.48
9	182019	0.14	19.82	3.42	19.44
9	226657	0.15	22.34	3.02	57.14
9	132510	0.25	22.19	3.27	21.21
9	132512	0.15	22.02	2.22	13.33
9	132208	0.26	26.83	3.63	100
9	237237	0.12	23.11	3.36	60
9	184612	0.16	22.47	3.25	75.76
9	250757	0.1	21.15	1.97	0
9	135821	0.28	27.08	2.21	0
9	136646	0.14	23.05	2.91	65.38
9	136220	0.26	28.79	2.9	0
9	136217	0.21	21.18	2.37	11.76
9	136827	0.11	16.76	1.74	0
9	136416	0.6	38.39	5.71	58.82
9	136417	0.31	26.27	2	0
9	203791	0.13	16.61	1.72	0
9	75903	0.17	26.64	3.06	3.45
9	75902	0.14	28.67	3.18	22.58
9	76071	0.13	20.71	1.74	0
9	74349	0.33	38.5	6.82	69.18
9	74348	0.11	15.09	1.58	0
9	74353	0.16	21.26	2.03	0
9	74354	0.3	35.73	3.84	32.61
9	74540	0.26	33.73	4.68	80.88
9	249658	0.1	21.79	4.09	50
9	77999	0.27	26.7	2.77	70.83
9	78000	0.13	19.8	1.7	0
9	78030	0.14	28.26	2.5	10.53
9	78402	0.13	17.78	2.54	0
9	78399	0.12	17.75	1.57	0
9	78463	0.13	19.49	1.41	0
9	79231	0.12	20.06	2.04	0
9	79323	0.11	17.04	1.97	0
9	80591	0.2	25.58	4.22	67.27
9	80493	0.12	20.05	1.41	0
9	82474	0.42	33.03	3.09	73.33
9	178417	0.11	19.35	2	0
9	82475	0.22	28.72	3.68	0
9	82478	0.14	17.05	1.01	0
9	82631	0.23	29.37	5	70.51
9	82632	0.13	25.65	1.73	0
9	178416	0.12	17.21	2	0
9	82829	0.76	41.68	11.99	64.97
9	82848	0.61	43.37	9.24	89.18
9	83236	0.21	30.36	2.69	0
9	84264	0.11	21.02	2.17	0
9	83333	0.13	18.31	2.07	38.46
9	225843	0.13	20.37	2.71	0
9	225842	0.12	18.02	1.22	0
9	83544	0.37	28.37	3.09	10.34
9	84222	0.12	17.24	2.56	5
9	173178	0.18	21.67	3.12	96.67
9	180751	0.19	27.93	5.86	42.99
9	84585	0.16	21.36	2.49	0
9	180773	0.13	22.61	3.11	0
9	84241	0.14	24.4	3.75	84.09
9	84660	0.32	28.32	4.33	96.61
9	84658	0.13	22.04	1.66	0
9	84814	0.32	25.84	2.71	39.13
9	84815	0.14	21.47	1.97	16.67
9	241159	0.11	17.65	1.65	0
9	88859	0.19	22.12	3	75
9	88861	0.22	19.81	3.3	0
9	88010	0.14	22.24	1.37	20
9	236446	0.12	16.87	1.87	0
9	88011	0.2	23.03	1.95	0
9	171589	0.17	26.4	3.02	35.71
9	180876	0.13	19.75	2.25	20
9	89008	0.12	15.83	1.46	0
9	88586	0.15	20.42	2.37	5.88
9	88412	0.39	26.78	3.72	74.42
9	88411	0.14	24.98	2.22	0
9	236452	0.12	16.71	1.36	0
9	90123	0.12	17.31	1.42	0
9	171646	0.11	18.57	2.06	0
9	90186	0.25	23.61	2.9	65.38
9	90263	0.14	20.34	2.16	0
9	250109	0.11	16.49	2	0
9	89913	0.28	24.41	3.63	78.05
9	90072	0.32	32.03	5.5	78.72
9	90073	0.14	17.08	1.15	0
9	90559	0.39	27.35	3.46	45.95
9	90765	0.19	25.49	2.64	4.76
9	94236	0.17	24.36	2.36	47.06
9	181104	0.15	21.33	3.79	77.78
9	237254	0.11	18.32	1.61	0
9	180384	0.23	25.39	3.66	52.38
9	172767	0.14	23.35	3.4	44.44
9	132298	0.16	25.29	2.91	38.46
