paramID	id	dbh	height	CR	perc_exposed
6	182122	0.11	17.8	2.16	0
6	179246	0.11	17.04	2.24	0
6	203020	0.21	21.57	3.83	67.39
6	80807	0.33	38.22	3.67	91.89
6	81662	0.23	29.02	3.68	88.1
6	80959	0.15	21.74	2.58	10
6	81095	0.25	27.27	3.51	0
6	87087	0.25	28.16	3.75	70.45
6	86094	0.21	25.21	2.58	5
6	87458	0.13	18.28	2.19	13.33
6	86387	0.22	25.78	2.78	0
6	236531	0.11	16.41	2.37	0
6	179241	0.11	19.01	2.49	21.05
6	174043	0.14	20.27	3.38	0
6	135496	0.15	21.15	2.63	0
6	184639	0.12	17.87	1.88	0
6	75429	0.71	42.42	13.16	67.53
6	180710	0.15	14.92	2.4	0
6	80805	0.31	33.54	3.82	37.78
6	81094	0.59	34.17	7.33	94.85
6	81617	0.18	23.4	3.15	0
6	86881	0.21	24.1	2.69	4.55
6	86229	0.24	27.33	3.21	21.88
6	87190	0.15	20.67	3.08	13.79
6	236413	0.11	17.35	1.91	0
6	93535	0.25	24.11	4.39	56.82
6	135159	0.18	23.74	2.49	0
6	134408	0.2	25.04	2.53	0
6	134406	0.14	24.33	2.61	95
6	135321	0.39	26.23	3.75	100
6	135074	0.16	22.8	2.49	0
6	80806	0.25	29.46	3.2	12.5
6	80960	0.17	18.24	2.27	0
6	86095	0.38	29.07	5.48	92.31
6	86230	0.14	14.85	1.8	0
6	250056	0.11	14.77	1.34	0
6	180855	0.12	18.62	1.53	0
6	87270	0.11	22.09	1.93	0
6	92302	0.63	34.75	4.6	83.33
6	92609	0.37	26.47	4.78	86.27
6	93529	0.16	20.31	2.26	0
6	134209	0.28	28.44	3.65	92.68
6	135323	0.18	26.24	3.49	65.79
6	75278	0.18	24.39	1.91	0
6	75274	0.18	24.29	3.41	86.11
6	249644	0.12	16.35	1.62	0
6	75417	0.15	28.2	2.99	0
6	81727	0.36	33.21	5.46	67.74
6	236368	0.11	16.36	1.33	0
6	80961	0.42	30.41	4.65	47.76
6	81213	0.24	31.82	3.12	0
6	86219	0.19	24.34	2.63	80.95
6	86234	0.25	26.07	2.5	0
6	92289	0.41	33.74	5.58	70.1
6	93441	0.14	18.5	2.32	0
6	93536	0.23	24.17	3.61	75
6	92442	0.22	24.08	1.78	33.33
6	250165	0.11	20.03	2.99	32.14
6	93212	0.15	21.66	1.7	100
6	203216	0.12	19.42	2.23	0
6	135088	0.36	28.72	5.87	75.93
6	134394	0.25	29.26	3.14	70.97
6	135495	0.12	17.51	2.62	0
6	134410	0.37	31.22	4.71	88.41
6	174045	0.17	21.78	2.69	0
6	135162	0.19	20.6	1.08	0
6	135419	0.1	18.69	2.04	16.67
6	80964	0.29	33.54	4.14	64.15
6	80962	0.15	23.9	2.38	0
6	81636	0.14	20.26	1.85	0
6	87417	0.12	19.07	1.49	0
6	86097	0.2	27.7	3.43	5.56
6	86235	0.6	29.31	4.09	75
6	86231	0.27	25.22	3.21	40.62
6	236414	0.11	20.73	1.46	0
6	86391	0.14	19.23	1.79	0
6	86521	0.26	36.03	3.73	53.33
6	181055	0.12	19.15	2.24	13.33
6	178576	0.13	19.19	2.03	0
6	92303	0.27	29.96	3.1	36.67
6	93651	0.13	23.25	2.92	50
6	93539	0.12	17.86	1.68	0
6	171716	0.11	15.4	1.28	0
6	134062	0.17	21.72	2.2	66.67
6	135329	0.26	22.37	3.74	0
6	135172	0.32	25.71	3.87	14.89
6	135420	0.11	14.7	2.03	0
6	174044	0.14	21.82	2.06	0
6	75419	0.16	24.79	1.6	0
6	183672	0.11	22.14	2.23	0
6	81827	0.49	36.31	4.12	81.13
6	80963	0.13	21.61	1.78	0
6	81105	0.25	28.71	3.36	40
6	81101	0.67	33.94	8.16	87.66
6	86236	0.26	28.39	3.27	48.48
6	86384	0.2	27.94	2.71	4.35
6	87459	0.12	17.32	1.99	0
6	87522	0.23	30.29	4.18	20
6	86523	0.19	25.81	2.45	0
6	236530	0.11	18.48	1.35	0
6	93201	0.39	26.64	4.21	60
6	92288	0.26	30.95	3.6	0
6	93265	0.22	24.35	3.31	8.82
6	93540	0.28	23.08	3.25	81.82
6	93534	0.17	20.03	2.3	12.5
6	226008	0.18	21.8	2.49	36.84
6	92452	0.13	18.37	1.42	0
6	92613	0.26	22.85	1.98	0
6	226015	0.13	18.28	2.79	0
6	135050	0.4	25.92	6.48	81.82
6	134066	0.17	23.88	2.96	0
6	135328	0.17	20.49	1.72	0
6	172883	0.12	20.81	1.55	100
6	135324	0.23	25.2	5.44	40
6	75277	0.18	27.49	2.41	77.78
6	75418	0.55	43.2	12.42	58.68
6	75433	0.16	22.97	1.77	0
6	75430	0.24	27.84	3.2	0
6	178346	0.18	22.86	1.74	100
6	178345	0.1	15.44	1.68	0
6	80809	0.22	27.58	2.68	68.18
6	81734	0.16	19.09	2.34	0
6	80965	0.32	30.95	7.7	50.54
6	171462	0.14	21.86	2.5	0
6	81089	0.65	29.12	3.43	62.16
6	81859	0.18	25.59	3.22	0
6	81620	0.15	22.37	2.72	0
6	81621	0.25	30.49	3.57	76
6	171540	0.14	25.05	2.33	88.24
6	236415	0.11	17.6	1.2	0
6	86941	0.24	29.73	2.62	0
6	92285	0.19	20.26	1.67	0
6	92286	0.17	27.06	3.21	43.75
6	93541	0.12	17.43	3.05	0
6	181053	0.1	19.85	1.95	0
6	93538	0.18	23.81	2.24	53.33
6	92611	0.31	28.48	3.27	96.97
6	92775	0.27	26.16	3.36	96.88
6	93434	0.15	18.67	1.3	0
6	93359	0.13	18.35	1.6	0
6	135161	0.22	22.12	2.99	3.57
6	179238	0.13	17.22	2.55	0
6	135099	0.13	17.25	1.89	45.45
6	134576	0.25	24.12	3.01	10.71
6	249646	0.21	28.6	4.06	0
6	173089	0.18	26.75	3.45	0
6	76387	0.29	32.56	3.26	0
6	225774	0.13	18.65	1.38	100
6	81730	0.33	28.79	4.46	56.45
6	81729	0.16	24.35	2.78	4.17
6	81857	0.17	28.41	2.18	28.57
6	81860	0.21	31.37	6.17	58.82
6	178487	0.11	19.92	1.36	0
6	87093	0.5	37.02	4.52	92.19
6	86393	0.4	36.36	6.49	57.58
6	87346	0.11	18.7	1.5	0
6	86392	0.63	37.2	6.44	60.94
6	86526	0.32	30.38	5.58	89.29
6	86527	0.16	20.92	1.98	0
6	93765	0.15	20.63	2.9	46.15
6	171719	0.14	21.53	2.94	3.7
6	92284	0.16	25.06	3.01	10.71
6	226007	0.12	16.57	1.19	0
6	92453	0.24	25.44	3.24	87.88
6	93756	0.11	15.98	1.71	0
6	134067	0.26	23.59	2.9	0
6	135330	0.17	23.86	3.71	2.33
6	184658	0.4	28.83	4.75	91.43
6	135165	0.14	18.67	2.75	4.35
6	135314	0.21	22.33	3.09	27.59
6	134575	0.22	25.75	3.58	55
6	172885	0.13	17.06	1.24	0
6	249643	0.1	18.47	1.41	0
6	76389	0.2	20.03	1.51	0
6	81910	0.11	15.75	1.45	0
6	81826	0.27	22.68	3.03	0
6	249944	0.16	27.36	3.13	6.67
6	81104	0.16	22.01	2.12	0
6	87278	0.11	16.77	1.64	0
6	87223	0.46	32.19	5.44	30.43
6	250074	0.11	16.68	1.34	0
6	86519	0.39	35.88	5.26	40.7
6	86518	0.62	30.45	3.17	0
6	93444	0.17	23.69	1.52	0
6	92434	0.43	30.07	5.13	81.71
6	237307	0.1	17.2	1.55	0
6	134232	0.22	27.62	4.18	74.07
6	135111	0.26	20.87	4.49	9.52
6	135415	0.13	22.15	4.18	46.3
6	135421	0.14	19.44	2.76	0
6	135238	0.16	17.44	1.86	0
6	135412	0.18	20.56	1.77	0
6	250781	0.1	20.91	1.95	9.09
6	77069	0.18	22.21	2.58	65
6	75413	0.37	39.6	4.55	0
6	226928	0.11	16.02	2.2	0
6	76563	0.69	39.25	6.52	94.96
6	77092	0.26	35.98	4.51	44.83
6	80815	0.29	27.01	3.2	23.81
6	80814	0.25	26.56	2.52	0
6	81813	0.12	21.11	2.12	0
6	81549	0.22	28.07	2.27	0
6	183808	0.11	17.09	1.98	0
6	86099	0.36	26.05	4.98	64.94
6	86214	0.32	26.95	2.96	3.7
6	86213	0.23	32.63	3.73	88.37
6	86237	0.2	31.02	3.07	58.62
6	86940	0.12	19.44	1.27	0
6	86920	0.16	21.87	2.04	0
6	86517	0.25	26.41	2.02	0
6	86516	0.2	28.23	2.76	54.17
6	178577	0.21	26.31	3.88	87.23
6	171722	0.11	19.12	3.55	2.56
6	92305	0.17	21.59	1.72	0
6	93652	0.18	20.23	2.42	0
6	250152	0.11	15.33	1.63	0
6	181050	0.18	20.04	2.82	0
6	93437	0.12	18.15	1.1	33.33
6	92777	0.46	33.76	3.16	92.59
6	180462	0.12	21.58	3.42	18.52
6	134073	0.48	27.55	4.08	73.08
6	135020	0.39	25.15	2.99	25
6	135459	0.16	22.72	3.6	0
6	135177	0.28	26.33	4.64	82.09
6	135242	0.21	21.68	1.9	0
6	77070	0.16	23.02	2.25	0
6	75432	0.21	27.41	2.79	0
6	76388	0.37	36.89	6.8	38.62
6	76392	0.14	19.51	2.31	0
6	76393	0.23	26.46	3.36	8.57
6	171415	0.12	22.93	2.28	31.25
6	81106	0.34	32.29	6.43	37.21
6	81209	0.2	24.62	2.84	80
6	86215	0.2	26.99	3.75	70.45
6	87518	0.11	16.78	1.27	0
6	180825	0.1	16.03	1.59	14.29
6	86239	0.48	28.51	3.04	27.59
6	87096	0.14	24.35	2.03	0
6	86382	0.24	29.74	5.07	66.25
6	86398	0.13	19.51	2.34	0
6	86515	0.17	21.69	3.08	0
6	86528	0.16	23.25	2.22	0
6	93537	0.27	21.5	3.41	57.69
6	92282	0.22	26.5	2.57	15
6	93268	0.26	24.44	4.21	81.82
6	250163	0.1	14.66	1.88	0
6	93532	0.22	26.19	5.92	98.18
6	171717	0.17	26.01	3.01	28.57
6	181051	0.1	15.3	1.51	0
6	92779	0.46	31.28	4.11	77.5
6	183970	0.15	20.95	2.66	0
6	135113	0.35	27.81	5.06	91.25
6	203777	0.11	17.35	2.59	4.76
6	135236	0.3	26.35	3.95	89.8
6	135246	0.19	22.47	1.97	0
6	135244	0.16	20.15	1.32	0
6	203022	0.11	19.63	1.89	0
6	81672	0.15	17.6	1.68	0
6	80813	0.27	33.86	5.74	58.25
6	80810	0.23	30.39	1.64	0
6	80811	0.18	25.11	2.41	0
6	81739	0.3	25.29	3.3	0
6	81360	0.16	24.22	2.51	0
6	86396	0.21	27.09	2.48	10.53
6	87348	0.14	23.24	2.87	0
6	86395	0.38	33.53	3.64	34.15
6	86514	0.36	36.41	3.64	51.22
6	87413	0.35	29.81	4.87	42.19
6	86672	0.37	29.33	4.3	85.71
6	92281	0.2	27.39	3.43	48.65
6	92306	0.3	32.81	4.32	91.38
6	92456	0.13	18.75	2.15	28.57
6	236550	0.13	17.32	1.86	20
6	178609	0.18	21.21	1.68	50
6	92930	0.14	19.73	2.38	35.71
6	250787	0.11	16.5	2.55	0
6	226744	0.12	22.08	2.65	22.73
6	134231	0.19	27.45	2.41	50
6	135309	0.23	19.99	3.11	0
6	135418	0.11	16.14	1.38	0
6	184640	0.11	15.43	1.79	0
6	134573	0.4	28.08	3.18	32.26
6	134574	0.24	28.21	4.85	78.08
6	174042	0.11	16.95	2.46	5.26
6	135334	0.14	22.76	2	0
6	75279	0.21	26.37	4.31	86.21
6	77000	0.14	19.26	1.6	0
6	76394	0.24	30.69	4.91	60
6	76557	0.3	31.58	3.11	66.67
6	76558	0.19	22.39	1.68	0
6	76559	0.13	22.44	1.89	0
6	81092	0.34	29.76	4.77	74.65
6	81905	0.2	37.2	4.55	73.85
6	250073	0.12	21.73	2.75	0
6	87276	0.11	21.91	2.25	0
6	86529	0.3	30.05	3.1	76.67
6	92280	0.22	29.55	3.88	87.23
6	92614	0.38	23.27	5.13	78.05
6	92774	0.26	22.85	2.57	0
6	93311	0.14	20.26	3.31	44.12
6	92928	0.21	24.52	2.25	0
6	134383	0.38	28.11	2.5	0
6	135245	0.17	23.34	3.9	40.43
6	171417	0.1	17.39	2.45	5.56
6	249645	0.11	21.19	1.35	0
6	76386	0.39	40.95	3.96	73.47
6	76564	0.34	33.77	2.9	19.23
6	77093	0.13	17.97	1.67	0
6	76730	0.47	29.19	5.33	100
6	76965	0.13	18.39	1.63	0
6	80819	0.14	20.37	2.54	0
6	249957	0.1	13.59	1.63	0
6	81656	0.47	37.03	7.02	74.5
6	81932	0.11	18.82	1.71	0
6	87277	0.39	27.72	5.46	74.19
6	86238	0.18	24.02	1.95	18.18
6	86904	0.13	18.08	1.48	0
6	86513	0.72	38.23	6.28	69.92
6	87456	0.11	17.69	1.43	0
6	86532	0.42	27.66	3.5	34.21
6	92166	0.16	23.34	2.39	5.88
6	226003	0.16	26.4	2.92	92.31
6	93447	0.1	20.02	1.5	42.86
6	183980	0.17	27.15	3.42	36.11
6	92457	0.19	23.78	3.55	97.44
6	236551	0.11	15.49	2.07	0
6	250164	0.1	14.72	1.85	0
6	93755	0.18	24	4.19	61.82
6	92771	0.33	27.13	3.65	95.12
6	92929	0.21	24.32	2.1	76.92
6	134076	0.24	29.71	4.85	93.22
6	182111	0.16	24.41	2.35	11.76
6	134414	0.29	27.53	4.53	75
6	134417	0.3	28.7	4.95	65.79
6	135240	0.28	26.82	3.68	0
6	183673	0.19	26.59	2.39	0
6	76384	0.3	34.49	3.41	5.56
6	76385	0.14	27.07	1.99	0
6	76556	0.18	22.55	1.82	0
6	173092	0.11	16.66	2.1	0
6	80818	0.51	30.47	5.93	63.08
6	80824	0.15	18	1.41	0
6	81744	0.17	24.39	2.28	0
6	80941	0.29	24.15	2	0
6	81934	0.19	27.54	2.97	18.52
6	81856	0.22	28.63	3.39	16.67
6	81931	0.2	33.7	2.33	0
6	81361	0.74	39.97	4.06	100
6	86380	0.15	24.25	2.62	42.86
6	86397	0.37	27.71	3.42	86.11
6	86512	0.36	30.81	4.25	0
6	86531	0.3	25.61	2.9	0
6	87340	0.25	27.72	4.52	42.19
6	87524	0.15	22.77	2.96	64
6	87412	0.19	22.83	3.03	50
6	93202	0.12	20.55	2.04	0
6	93264	0.12	16.42	1.28	0
6	93358	0.2	23.59	3.04	65.52
6	92927	0.19	21.61	2.66	50
6	93759	0.13	19.85	2.82	40
6	180443	0.12	19.8	1.78	0
6	135493	0.11	21.15	2.78	0
6	134382	0.33	31.19	5.44	100
6	135307	0.11	15.64	1.48	0
6	134416	0.29	28.43	2.82	0
6	134584	0.6	30.86	4.28	84.21
6	135327	0.22	25.21	3.5	26.32
6	75408	0.18	26.45	2.36	0
6	76933	0.14	23.94	3.15	0
6	77116	0.11	17.94	2.06	0
6	76383	0.16	25.08	3.11	13.33
6	76396	0.17	25.64	1.96	0
6	76395	0.46	31.4	4.85	63.01
6	76397	0.2	25.37	2.95	3.7
6	77097	0.19	27.03	3.79	73.33
6	77014	0.12	16.74	1.31	0
6	76555	0.29	29.86	2.67	22.73
6	76568	0.36	28.87	3.82	53.33
6	173093	0.13	21.35	2.72	0
6	249638	0.1	22.61	1.91	0
6	81741	0.49	35.43	6.39	83.59
6	81854	0.42	31.85	4.79	36.11
6	81108	0.22	29	2.9	0
6	81781	0.29	26.31	5.81	36.19
6	81359	0.45	31.11	4.81	81.69
6	183809	0.11	14.7	1.34	60
6	86240	0.18	23.75	2.74	0
6	87221	0.41	29.06	4.08	59.62
6	86399	0.16	24.53	2.54	45
6	87274	0.12	17.57	1.63	0
6	86533	0.12	19.33	1.49	33.33
6	86677	0.25	27.78	2.25	0
6	93776	0.12	20.06	2.4	83.33
6	92167	0.18	20.51	2.33	0
6	171724	0.12	22.54	2.77	87.5
6	93203	0.14	18.04	1.51	0
6	236552	0.11	20.09	2.85	44
6	92770	0.23	26.61	2.48	68.42
6	93752	0.12	20.41	1.87	27.27
6	93837	0.13	20.56	1.72	88.89
6	93155	0.23	21.19	2.36	0
6	135022	0.12	22.15	2.08	0
6	135500	0.1	12.54	1.56	0
6	134415	0.13	22.64	2.17	0
6	135098	0.25	30	3.88	74.47
6	172884	0.12	17.03	2.13	0
6	134587	0.15	18.94	1.9	0
6	134585	0.48	26.85	3.1	0
6	135414	0.12	15.92	2.13	0
6	184638	0.11	18.74	2.66	0
6	135229	0.28	27.97	6.22	92.56
6	135410	0.13	18.62	2.22	0
6	250780	0.1	14.58	1.66	0
6	75283	0.39	34.66	6.13	73.08
6	75281	0.39	35.04	5.3	74.65
6	225778	0.12	21.95	2.49	0
6	75280	0.17	24.02	2.64	19.05
6	75412	0.18	21.87	2.29	0
6	75437	0.17	23.43	2.2	0
6	76552	0.8	37.05	4.71	82.61
6	183671	0.11	19.6	2.83	4
6	240964	0.1	21.16	2.89	65.38
6	76732	0.15	21.95	4.05	46.51
6	81797	0.55	35.54	6.05	70.18
6	81737	0.19	27.76	2.84	0
6	180709	0.12	18.56	2.83	0
6	81795	0.11	17.73	1.04	0
6	81830	0.17	22.94	2.6	0
6	81110	0.18	24.96	2.59	0
6	81615	0.15	21.4	2.02	0
6	179445	0.13	19.92	2.06	0
6	81530	0.22	23.95	2.23	100
6	86242	0.36	35.71	5.86	88.79
6	87350	0.14	20.44	2.34	0
6	87457	0.12	21.65	2.32	0
6	86939	0.13	14.54	0.96	0
6	86509	0.33	31.83	5.36	62.22
6	181054	0.11	16.87	2.4	0
6	92620	0.28	25.08	2.85	88
6	92933	0.17	21.09	2.07	92.31
6	250178	0.11	16.23	1.61	0
6	135116	0.13	21.78	2.01	0
6	172882	0.16	19.2	2.82	0
6	77016	0.18	25.84	2.33	94.12
6	75406	0.17	20.45	2.36	0
6	75435	0.3	25.93	2.33	0
6	77086	0.17	26.45	4.86	74.32
6	173094	0.17	25.7	3.71	95.35
6	173095	0.12	21.04	1.34	0
6	81666	0.2	29.49	8.99	67.32
6	81208	0.26	37.51	4.9	80
6	183732	0.12	23.57	3.04	0
6	81357	0.18	31.12	3.03	67.86
6	178397	0.16	20.61	2.12	50
6	183731	0.12	19.52	2.45	33.33
6	87192	0.41	29.54	4.62	67.16
6	86241	0.19	25.58	2.27	0
6	86911	0.15	21.12	1.75	0
6	87220	0.11	18.9	1.28	0
6	86669	0.23	28.36	3.1	43.33
6	86919	0.22	29.43	2.46	94.44
6	250071	0.11	21.8	2.63	0
6	86868	0.53	29.09	10.24	88.67
6	87414	0.18	20.7	2.41	0
6	93771	0.11	15.32	2.06	0
6	93218	0.14	17.54	1.96	16.67
6	93242	0.13	18.74	2.95	14.81
6	92935	0.25	27.04	2.15	100
6	93216	0.16	20.15	2.77	8.33
6	93154	0.12	18.47	1.76	0
6	135146	0.23	24.08	3.68	23.81
6	134077	0.24	26.98	3.95	79.17
6	134240	0.2	26.45	2.36	0
6	134239	0.49	29.96	6.24	93.44
6	135178	0.16	20.17	2.1	0
6	135306	0.29	26.55	3.58	27.5
6	135498	0.12	19	2.08	0
6	134571	0.3	29.46	3.68	73.81
6	134589	0.14	18.22	1.15	0
6	134588	0.45	31.88	4.52	96.88
6	135241	0.19	23.73	3.31	0
6	135411	0.12	18.79	2.28	43.75
6	135406	0.12	17.95	2.56	0
6	75411	0.67	50.53	10.59	98.86
6	180606	0.11	17.59	1.45	0
6	75436	0.39	38.99	9.45	18.21
6	76991	0.13	21.54	2.67	0
6	77013	0.14	19.23	1.14	0
6	76729	0.21	22.27	1.45	66.67
6	81935	0.21	28.76	4.13	35.85
6	236366	0.11	14.92	1.12	0
6	81712	0.11	21.87	2.06	0
6	81619	0.27	30.08	4.06	3.92
6	81929	0.19	19.86	1.43	0
6	81981	0.17	24.71	3.57	5.13
6	81994	0.66	39.79	4.8	94.87
6	171541	0.21	29	4.8	100
6	173241	0.12	21.85	2.19	13.33
6	87347	0.42	28.95	4.02	60
6	86210	0.21	25.01	2.07	0
6	86972	0.12	16.08	1.72	0
6	86510	0.35	36.43	4.29	63.16
6	180852	0.11	20.03	2.14	92.86
6	92169	0.15	22.73	2.7	13.64
6	93241	0.21	23.77	3.12	33.33
6	93770	0.11	18.67	1.18	0
6	93453	0.44	31.95	5.05	90
6	93546	0.18	29.78	3.66	78.57
6	93542	0.24	22.15	2.54	65
6	92768	0.33	26.84	4.76	76.06
6	171786	0.16	20.43	1.62	100
6	178608	0.12	17.36	2.04	30.77
6	93757	0.22	21.82	2.49	47.37
6	134380	0.39	27.5	3.73	44.19
6	134420	0.33	27.82	5.28	74.71
6	135305	0.17	25.9	2.6	0
6	134959	0.22	23.6	1.85	0
6	75405	0.23	33.66	3.78	0
6	75441	0.19	26.63	2.93	0
6	77017	0.11	18.63	1.66	0
6	76553	0.19	21.35	1.43	50
6	76554	0.13	20.79	1.37	80
6	76725	0.19	21.43	2.27	81.25
6	76728	0.23	20.71	1.63	75
6	77087	0.15	23.64	2.97	29.63
6	80827	0.13	20.71	1.01	33.33
6	236367	0.12	21.13	1.31	0
6	81829	0.39	32.79	4.73	97.14
6	173150	0.11	21.51	1.7	0
6	179446	0.11	14.53	0.85	0
6	86208	0.32	36.4	3.23	100
6	86243	0.14	20.09	2.25	0
6	236407	0.1	15.01	1.29	0
6	250153	0.12	16.66	1.85	0
6	92267	0.2	30.16	2.51	100
6	93543	0.15	24.54	2.93	0
6	93448	0.17	22.96	2.59	0
6	93764	0.21	25.96	3.43	66.67
6	183974	0.14	20.91	1.57	0
6	93371	0.32	24.26	4.87	78.38
6	171785	0.12	20.46	2.72	69.57
6	179641	0.15	20.53	2.66	63.64
6	92936	0.14	20.08	1.98	50
6	93151	0.31	28.67	2.82	16.67
6	93157	0.13	18.18	1.36	0
6	93162	0.25	28.15	5.6	84
6	93840	0.22	26.96	3.25	69.57
6	93839	0.15	24.5	1.65	0
6	237306	0.11	21.18	1.47	0
6	135457	0.17	22.38	4.26	26.79
6	134242	0.32	28.39	4.32	72.41
6	135301	0.16	21.81	2.53	25
6	135304	0.14	20.45	1.65	0
6	172881	0.13	22.13	2.58	0
6	135231	0.14	17.82	1.56	0
6	180607	0.15	20.06	2.38	0
6	76381	0.15	22.61	2.47	47.37
6	76403	0.24	27.17	2.49	73.68
6	179443	0.13	21.18	1.92	72.73
6	81912	0.28	22	3.36	11.43
6	80974	0.19	21.68	1.97	0
6	81673	0.11	15.4	1.24	0
6	81773	0.33	39.8	5	69.23
6	81774	0.36	38.75	7.22	81.6
6	81580	0.14	20	2.61	100
6	183730	0.14	19.47	2.38	64.71
6	83021	0.13	20.98	1.94	0
6	86508	0.37	32.38	4.79	64.79
6	86665	0.32	27.24	3.66	57.14
6	86664	0.16	23.49	3.15	0
6	87409	0.21	23.15	2.89	0
6	93271	0.29	24.87	4.08	73.08
6	92594	0.31	29.43	2.87	96
6	92767	0.23	26.65	2.38	70.59
6	173370	0.13	21.44	1.64	0
6	93150	0.37	29.24	5.12	100
6	134078	0.29	26.96	4.11	73.58
6	135180	0.24	20.1	1.9	0
6	134568	0.33	29.2	4.36	69.49
6	135228	0.12	19.48	1.63	0
6	135078	0.28	21.2	3.16	3.23
