"","Estimate","Est.Error","Q2.5","Q97.5"
"8094",25.5962390417805,3.08587291914254,19.5144655871125,31.6795584083543
"8095",31.1129903221547,3.02512250141151,25.1899184594922,37.118667280906
"8096",30.9678003914163,3.05519356293054,24.9104114469327,37.0252694725466
"8097",25.5381029863214,3.00830349099602,19.5349485641788,31.5003804745761
"8098",24.8549776405475,3.05787252530345,18.9902404249267,30.887250981277
"8099",32.7527621155688,3.06482174334867,26.7622394680998,38.7068567865209
"8100",35.6770087818159,3.08771917357858,29.5668518658991,41.6870618808929
"8101",37.0067027752083,3.06570187531973,30.9487132591799,43.0853959616212
"8102",29.840239049516,3.08909458992533,23.7095935985607,35.7571192277678
"8103",25.6825801580163,3.05605184456001,19.7771592695716,31.5371454311064
"8104",29.1199211759539,3.08364268798058,23.1597296317938,35.2614211343546
"8105",28.1814173111616,3.03632038340029,22.1504716756241,34.0740651501875
"8106",28.1161464759175,3.03039219098793,22.1316447065631,33.9951531294188
"8107",33.3891436171999,2.9875326711943,27.5213774076203,39.1684036573745
"8108",33.1269808852435,3.03982461953053,27.1412093965505,39.1437074906198
"8109",31.3211850749863,3.05716216988864,25.437343082242,37.3210654183761
"8110",28.5017331688397,3.07662876121771,22.4716468396886,34.6443993790299
"8111",25.308457368413,3.09296674466655,19.2713886352342,31.4135583954032
"8112",32.9172934923538,3.00980162252597,27.0067735477996,38.8047591740988
"8113",33.6692148062935,3.01554857838228,27.712531848438,39.466652533703
"8114",27.0333491764923,3.04501886127721,21.134021211032,32.8847747999279
"8115",30.6933902545596,3.07547540392194,24.6799191426969,36.8302619851175
"8116",26.1841322770019,3.0564867481361,20.1328291509077,32.2121052075727
"8117",26.6112782663348,3.05255279152746,20.7021393726456,32.6122930164456
"8118",34.6296986863192,3.03258732558752,28.5909984675196,40.5766976076435
"8119",30.0569392683763,3.03653141794657,24.1854060516886,36.0355291670363
"8120",31.385661027081,3.07287154479276,25.4430249822584,37.4355771013688
"8121",33.5524608962589,3.05640332916979,27.5317963751465,39.6279648669955
"8122",32.2045212958322,3.03792976255495,26.4396232617992,38.2426970171535
"8123",29.0030979689382,3.05201435397026,22.9790585930022,34.8945237771847
"8124",28.521087356359,3.0668987328682,22.580790898583,34.5333064379883
"8125",29.4846045491798,3.04603445672383,23.4958891348472,35.3821132099985
"8126",28.1283213246143,3.06417189387794,22.0478272414382,34.0506817921066
"8127",28.9857222699709,3.02363225214985,22.9888465915154,35.0278620195589
"8128",33.1495803423716,3.04442978177733,27.2273689873886,39.0835877576534
"8129",30.7807245818131,3.03435627361102,24.8772625603405,36.689800656524
"8130",28.726479401292,3.04890777069186,22.8030277543177,34.7324944371132
"8131",25.1676857525211,3.08545839277509,18.9895936912797,31.2361873706599
"8132",27.1003729995678,3.0735378997336,21.1081893911756,33.0779943693825
"8133",25.4665105579079,3.06100476506777,19.5926661136381,31.6104327614266
"8134",26.380664251874,3.04218714008943,20.3008706442378,32.1722711908554
"8135",25.2049256803943,3.05938462031758,19.1469387629312,31.1151514906737
"8136",29.8675813323723,3.07664915510552,23.9855609413939,36.0252861317552
"8137",26.8853913699183,3.05161486203246,20.8098928422543,32.8159537691153
"8138",34.7138108850899,3.05768585943948,28.725754283646,40.6610004648711
"8139",33.8608225135015,3.08593063564589,27.8841876233811,39.9125950234505
"8140",27.0920196424672,3.05543512961973,21.0649487066679,33.0675423008191
"8141",32.4737591216183,3.03443805386478,26.5045593051446,38.2426597096428
"8142",34.2505025057514,3.04821658056032,28.2940546214901,40.1718130590249
"8143",28.4230550467741,3.04422524712843,22.6226266023901,34.3268909194766
"8144",27.4626028683755,3.05107970442903,21.4461440708873,33.4114994501513
"8145",29.4504647401157,3.00316743629404,23.5988199493467,35.3719077595019
"8146",26.3193585711448,3.05073989091213,20.3632416735175,32.2370963639286
"8147",35.550342015702,3.07452639647376,29.5251000441089,41.5081174424953
"8148",36.9371265710784,3.07897220923957,30.741614477973,43.0208389228594
"8149",31.2308423781036,3.06650719180577,25.2472967036503,37.2455466404662
"8150",30.336399802508,3.06264976605844,24.3466519298315,36.3412697484495
"8151",25.7596091986421,3.06235305099001,19.8276342129405,31.7227023860254
"8152",28.7273016095863,3.07947479332545,22.7497660204795,34.6946816153911
"8153",25.906298096242,3.06412109146849,19.9978934657001,31.9250091265632
"8154",29.2622333855286,3.06602676015364,23.3279043967105,35.1500602838184
"8155",30.0474989696241,2.98926305094776,24.2100500950515,35.9026671217241
"8156",26.3933651431929,3.06516000824228,20.3556550892255,32.4214069392411
"8157",32.0824135279722,3.0753845178062,26.0058038726349,38.1417056721211
"8158",30.0207069037048,3.06509331717687,23.9590100937497,36.0002438583036
"8159",27.4299255142107,3.0308252876279,21.4537742405174,33.311769132848
"8160",33.178537760074,3.03062721987271,27.3917164921456,39.1125376343638
"8161",26.618020377565,3.05259345726079,20.6187512945486,32.6685915013793
"8162",26.9952587685708,3.05895470837666,21.0200038776968,33.0244404497859
"8163",29.1151221615396,3.04266402281079,23.1821965165731,34.9628078089622
"8164",27.5022339667108,3.04643519590595,21.4520395051947,33.5115000795736
"8165",30.6865174422921,3.05146377418912,24.6633532629861,36.5677631349558
"8166",30.110965222277,3.09205434670433,24.0213617133244,36.2618301204822
"8167",29.1508972106356,3.05308170092211,23.1707719204268,35.1161902214534
"8168",29.7533077155007,3.01782973614783,23.8564655581911,35.603448525053
"8169",30.6656701844515,3.07656202850614,24.7409353944516,36.5519483291245
"8170",29.0331129612927,3.02301639182585,23.1979536043818,35.046383015303
"8171",28.5660469507408,3.01788794657149,22.7062487506578,34.4930671049906
"8172",30.9392485188197,3.0405437515062,24.8165764816448,36.9061235575171
"8173",37.1085682612372,3.07930250174704,31.1139026758334,43.1225294135348
"8174",34.2686599598723,3.07195296557084,28.3621759740704,40.2438334065693
"8175",30.3335522894518,3.11575058267315,24.2246272790987,36.4990067828233
"8176",26.5110534891923,3.06711652998791,20.4769439863997,32.5774324193291
"8177",29.4732602318541,3.05611872684732,23.4810552315005,35.3885364425112
"8178",29.1597711858993,3.07766970766062,23.0223559071116,35.1765863337764
"8179",30.5563203195714,3.07969608817106,24.4764171599537,36.6509245488744
"8180",26.4952459518568,3.08041011026968,20.3654355128901,32.4174478270199
"8181",27.2063436783814,3.06997534536152,21.2320084760696,33.3005171308785
"8182",30.3960538724021,3.02729385716713,24.573143332051,36.4676809666939
"8183",33.7238871251511,3.02842894889725,27.6974280939193,39.5406372111025
"8184",27.3529826649806,3.06955490872157,21.182188281643,33.3470339540894
"8185",26.4401291378238,3.07625334711367,20.5068737046134,32.4215513630618
"8186",34.9879751654515,3.06815612472111,29.0265797913929,40.943706897992
"8187",25.0422555819954,3.03753719087525,18.9890122902364,30.8966574913323
"8188",24.8486796230293,3.07692176197146,18.76175291925,30.8930691215879
"8189",26.7978205504965,3.07042796089464,20.8113130139297,32.8565363475077
"8190",25.7099593733177,3.06220891647291,19.6807624300838,31.578184166872
"8191",31.4133661480734,3.03944532114888,25.4856209607158,37.4205455001375
"8192",28.8195529658387,3.08630554920936,22.9001802327267,34.8967448798239
"8193",29.024953150803,3.04456710056959,23.1850334023864,35.007959972556
"8194",29.6350740033732,3.09327636625685,23.6469223990361,35.6702132387185
"8195",33.5003204281121,3.06857935984904,27.3979947790255,39.6060834548213
"8196",25.2918291445994,3.04243813354199,19.510441343744,31.3548609036983
"8197",32.9121529336676,3.07703397111748,26.8110875498398,38.9301669086067
"8198",31.1314621116032,3.04775998956023,25.215985013994,37.0772137819227
"8199",34.4084171505991,3.07820483266321,28.2882384225526,40.3554121110065
"8200",32.1940558633464,3.06915552249564,26.2744121226836,38.3794866854239
"8201",25.8734506542631,2.97231611874697,19.9765195778531,31.5754465226418
"8202",33.8192642357691,3.07212797016976,27.7119469367485,39.7846856852703
