paramID	id	dbh	height	CR	perc_exposed
10	81825	0.41	23.15	2.97	0
10	80951	0.28	29.7	4.95	80.28
10	80956	0.29	30.33	7.3	60.78
10	80957	0.19	28.85	3.84	0
10	86950	0.32	31.36	4.45	80.65
10	87187	0.18	21.74	2.56	0
10	173242	0.13	19.25	1.65	0
10	180824	0.12	17.65	1.37	0
10	93648	0.12	18.74	2.42	0
10	135045	0.25	21.12	3.96	4.08
10	135160	0.31	26.24	4.53	78.12
10	76953	0.12	23.06	2.74	0
10	180603	0.12	23.21	2.17	0
10	183725	0.11	18.17	2.37	0
10	81722	0.27	19.62	3.82	0
10	87268	0.19	20.03	2.71	0
10	86221	0.58	30.81	4.6	77.27
10	86874	0.46	34.59	6.87	65.33
10	173320	0.14	19.04	3.12	0
10	93421	0.28	25.21	4.01	62.22
10	92446	0.27	32	2.16	92.31
10	184649	0.12	17.91	2.36	0
10	182112	0.14	22.12	1.99	0
10	134221	0.24	26.29	3.35	82.86
10	135163	0.36	25.93	3.13	0
10	134226	0.11	22.23	1.67	0
10	75273	0.14	23.84	2.59	100
10	80950	0.2	22.37	2.01	8.33
10	81724	0.21	21.22	1.59	0
10	86220	0.34	27.48	4.6	13.64
10	86224	0.41	32.01	3.33	97.06
10	87460	0.11	16.99	1.47	0
10	87086	0.18	21.17	1.88	0
10	92161	0.22	26.96	5.48	95.24
10	93763	0.14	19.11	1.92	0
10	179692	0.11	20.47	1.4	0
10	183979	0.11	18.33	2.35	0
10	93239	0.18	22.6	1.98	16.67
10	93533	0.4	29.77	7.13	88.76
10	135497	0.18	23.92	3.53	53.85
10	134213	0.17	22.94	2.16	0
10	134228	0.42	32.98	4.45	59.68
10	134227	0.12	22.02	1.94	0
10	75272	0.15	22.24	2	91.67
10	225779	0.11	20.31	1.91	63.64
10	76993	0.18	30.83	2.91	16.67
10	76391	0.13	20.59	1.86	0
10	81794	0.31	24.23	5.99	33.93
10	81909	0.16	23.31	4.7	11.59
10	81096	0.23	32.32	3.73	35.29
10	86093	0.16	22.11	2.41	5.56
10	87188	0.15	19.99	1.95	0
10	86225	0.21	25.6	2.35	11.76
10	87085	0.33	26.89	4.38	70
10	92162	0.24	26.24	3.35	40
10	93531	0.13	22.24	4.01	24
10	92293	0.29	21.98	3.18	12.9
10	93530	0.14	20.51	1.84	0
10	92300	0.22	26.73	4.67	64.71
10	135326	0.22	26.31	3.98	95.92
10	237308	0.18	26.31	3.05	0
10	134404	0.4	29.84	3.52	68.97
10	80958	0.3	34.7	2.96	100
10	87088	0.19	23.9	2.32	0
10	87266	0.18	24.25	3.5	0
10	183978	0.12	19	1.67	0
10	226006	0.11	15.09	1.51	0
10	179240	0.17	20.52	2.48	10.53
10	135317	0.2	25.92	3.5	10.53
10	135315	0.28	28.3	4.14	56.6
10	135109	0.28	27.61	3.76	75
10	182122	0.11	22.03	2.83	0
10	179246	0.11	16.69	1.51	0
10	203020	0.21	22.48	1.47	16.67
10	80807	0.33	23.54	2.34	0
10	81662	0.23	28.43	4.26	77.19
10	80959	0.15	20.69	1.85	0
10	81095	0.25	30.2	3.46	0
10	87087	0.25	27.8	3.77	72.73
10	86094	0.21	21.87	1.96	0
10	87458	0.13	18.78	1.72	0
10	86387	0.22	28.65	2.79	0
10	236531	0.11	16.35	1.49	0
10	179241	0.11	20.22	2.28	0
10	174043	0.14	19.76	2.79	0
10	135496	0.15	21	2.81	4.55
10	184639	0.12	18.77	1.52	0
10	75429	0.71	39.99	8.69	60.75
10	180710	0.15	29.41	4.73	14.29
10	80805	0.31	33.33	4.4	70
10	81094	0.59	35.66	6.26	97.17
10	81617	0.18	24.42	2.75	0
10	86881	0.21	24.87	2.7	4.55
10	86229	0.24	29.48	3.87	47.83
10	87190	0.15	22.59	2.19	20
10	236413	0.11	17.82	1.31	0
10	93535	0.25	24.83	3.88	61.11
10	135159	0.18	20.63	3.12	3.33
10	134408	0.2	24.88	3.04	3.45
10	134406	0.14	25.47	2.67	23.81
10	135321	0.39	29.33	5.89	95
10	135074	0.16	27.39	2.11	0
10	80806	0.25	31.06	3.76	0
10	80960	0.17	32.72	2.99	25
10	86095	0.38	28.01	4.69	81.25
10	86230	0.14	23.84	1.76	0
10	250056	0.11	15.02	1.33	0
10	180855	0.12	20.24	1.86	20
10	87270	0.11	18.72	1.99	0
10	92302	0.63	34.13	5.72	70.59
10	92609	0.37	27.85	5.71	95.65
10	93529	0.16	21.87	3.55	0
10	134209	0.28	30.99	3.57	100
10	135323	0.18	24.63	3.51	65.79
10	75278	0.18	21.23	2.21	22.22
10	75274	0.18	26.26	3.39	63.89
10	249644	0.12	19.06	2.84	0
10	75417	0.15	21.5	1.44	0
10	81727	0.36	35.67	2.89	96.15
10	236368	0.11	19.16	1.7	0
10	80961	0.42	34.94	2.68	90.91
10	81213	0.24	30.44	4.1	3.57
10	86219	0.19	24.38	2.78	50
10	86234	0.25	22.44	2.63	0
10	92289	0.41	34.03	5.09	50.62
10	93441	0.14	20.65	2.95	11.11
10	93536	0.23	24.02	3.31	38.24
10	92442	0.22	26.59	2.42	94.44
10	250165	0.11	17.07	1.33	0
10	93212	0.15	22.62	3.42	58.33
10	203216	0.12	18.57	2.61	0
10	135088	0.36	24.47	2.63	52.38
10	134394	0.25	27.18	2.57	90
10	135495	0.12	18.51	3.11	0
10	134410	0.37	30.61	4.85	94.59
10	174045	0.17	17.84	2.33	0
10	135162	0.19	20.71	1.35	0
10	135419	0.1	15.59	1.91	0
10	80964	0.29	31.95	4.95	47.37
10	80962	0.15	24.45	2.53	0
10	81636	0.14	20.23	2.51	0
10	87417	0.12	18.66	1.8	0
10	86097	0.2	25.13	4.05	12.5
10	86235	0.6	29.39	5.36	80
10	86231	0.27	27.43	3.58	60
10	236414	0.11	20.23	2.13	0
10	86391	0.14	19.31	2.05	0
10	86521	0.26	37.74	4.6	66.67
10	181055	0.12	18.79	1.76	33.33
10	178576	0.13	19.16	1.88	0
10	92303	0.27	30.69	3.39	25
10	93651	0.13	26.81	2.34	52.94
10	93539	0.12	16.48	2.07	0
10	171716	0.11	15.93	2.17	0
10	134062	0.17	21.82	1.76	100
10	135329	0.26	23.46	3.49	31.58
10	135172	0.32	24.3	2.45	5.56
10	135420	0.11	17.57	2.16	7.14
10	174044	0.14	19.03	1.87	0
10	75419	0.16	22.21	2.22	0
10	183672	0.11	15.66	1.23	0
10	81827	0.49	41.1	3.03	96.43
10	80963	0.13	21.52	2.19	0
10	81105	0.25	29.36	3.49	57.89
10	81101	0.67	32.54	8.4	71.78
10	86236	0.26	25.35	3.06	0
10	86384	0.2	30.01	2.66	0
10	87459	0.12	18.13	1.4	0
10	87522	0.23	24.68	2.87	0
10	86523	0.19	28.62	3.02	4.76
10	236530	0.11	18.86	1.87	0
10	93201	0.39	29.06	4.25	82.14
10	92288	0.26	33.39	4.43	59.02
10	93265	0.22	28.3	2.39	0
10	93540	0.28	23.16	3.25	48.48
10	93534	0.17	20.23	2.38	11.76
10	226008	0.18	20.41	2.55	5
10	92452	0.13	20.89	2.23	6.67
10	92613	0.26	26.68	1.83	60
10	226015	0.13	24.52	2.82	4.76
10	135050	0.4	25.97	2.94	92.59
10	134066	0.17	24.26	2.16	0
10	135328	0.17	21.33	1.55	0
10	172883	0.12	16.86	1.53	28.57
10	135324	0.23	21.52	2.72	0
10	75277	0.18	28.87	3.52	91.89
10	75418	0.55	51.25	10.08	89.66
10	75433	0.16	23.65	1.72	0
10	75430	0.24	31.87	2.9	0
10	178346	0.18	21.05	2.8	66.67
10	178345	0.1	19.34	1.3	0
10	80809	0.22	32.22	3.74	20.93
10	81734	0.16	18.97	2.5	0
10	80965	0.32	30.74	4.59	54.55
10	171462	0.14	23.34	3.13	0
10	81089	0.65	29.92	4.95	65.79
10	81859	0.18	19.5	1.91	0
10	81620	0.15	19.83	3.81	0
10	81621	0.25	28.52	3.7	76.92
10	171540	0.14	26.01	2.96	25.93
10	236415	0.11	16.81	1.31	0
10	86941	0.24	29.85	3.35	0
10	92285	0.19	25.61	2.85	0
10	92286	0.17	29.59	3	53.57
10	93541	0.12	19.41	3.76	0
10	181053	0.1	21.62	1.64	0
10	93538	0.18	22.73	2.92	3.85
10	92611	0.31	25.83	4.71	68.66
10	92775	0.27	26.14	3.2	80.65
10	93434	0.15	21.08	2.32	0
10	93359	0.13	17.45	1.89	0
10	135161	0.22	21.01	3.03	0
10	179238	0.13	19.61	3.21	0
10	135099	0.13	17.59	2.14	57.14
10	134576	0.25	27.37	2.45	22.22
10	249646	0.21	31.04	4.37	0
10	173089	0.18	31.03	3.91	0
10	76387	0.29	37.31	6.06	44.35
10	225774	0.13	25.91	1.62	62.5
10	81730	0.33	30.27	5.06	85
10	81729	0.16	23.68	2.97	22.22
10	81857	0.17	29.81	2.41	50
10	81860	0.21	21.38	2.04	0
10	178487	0.11	19.54	1.85	0
10	87093	0.5	35.5	6.81	90.34
10	86393	0.4	35.62	3.66	50
10	87346	0.11	18.81	1.8	0
10	86392	0.63	38.2	5.11	70.37
10	86526	0.32	31.78	5.79	88.33
10	86527	0.16	21.14	2.12	0
10	93765	0.15	20.83	2.9	46.15
10	171719	0.14	21.1	3.02	3.57
10	92284	0.16	21.9	2.08	0
10	226007	0.12	23.27	1.92	54.55
10	92453	0.24	26.44	2.52	95
10	93756	0.11	18.04	1.07	0
10	134067	0.26	25.43	2.52	21.05
10	135330	0.17	20.59	3.02	0
10	184658	0.4	28.5	5.29	74.71
10	135165	0.14	20.27	2.85	36
10	135314	0.21	23.38	3.45	0
10	134575	0.22	26.59	2.7	0
10	172885	0.13	23.02	1.72	0
10	249643	0.1	21.16	1.8	0
10	76389	0.2	30.66	8.76	29.46
10	81910	0.11	16.04	1.84	0
10	81826	0.27	23.52	1.64	0
10	249944	0.16	25.56	3.3	2.94
10	81104	0.16	20.94	2.87	0
10	87278	0.11	14.61	1.7	0
10	87223	0.46	34.92	5.69	39.6
10	250074	0.11	18.79	1.66	0
10	86519	0.39	36.09	5.28	14.94
10	86518	0.62	36.42	4.06	41.18
10	93444	0.17	21.86	2.96	0
10	92434	0.43	31.73	5.07	86.25
10	237307	0.1	15.38	1.94	0
10	134232	0.22	28.36	3.65	87.8
10	135111	0.26	25.95	5.74	37.86
10	135415	0.13	23.22	3.33	55.88
10	135421	0.14	20.28	1.77	0
10	135238	0.16	21.37	1.98	0
10	135412	0.18	21.93	1.99	0
10	250781	0.1	15	2.99	4.55
10	77069	0.18	22.82	1.86	20
10	75413	0.37	44.58	11.05	12.01
10	226928	0.11	21.77	2.34	88.24
10	76563	0.69	41.08	6.39	99.14
10	77092	0.26	32.79	5.06	31.43
10	80815	0.29	31.14	5.17	0
10	80814	0.25	27.45	2.14	0
10	81813	0.12	21.12	1.92	0
10	81549	0.22	29.53	5.03	77.22
10	183808	0.11	18.63	2.28	0
10	86099	0.36	26.26	2.85	28
10	86214	0.32	24.23	3.71	13.95
10	86213	0.23	27.12	3	71.43
10	86237	0.2	24.04	2.7	27.27
10	86940	0.12	18.39	2.11	0
10	86920	0.16	21.99	2.58	0
10	86517	0.25	25.15	3.1	0
10	86516	0.2	29.69	2.82	40
10	178577	0.21	25.14	3.74	76.74
10	171722	0.11	21.22	2.36	11.76
10	92305	0.17	21.92	2.31	0
10	93652	0.18	21.23	2.6	0
10	250152	0.11	15.68	1.87	0
10	181050	0.18	22.94	2.91	0
10	93437	0.12	17.54	2.42	5.56
10	92777	0.46	33.47	3.36	68.97
10	180462	0.12	22.01	3.81	18.75
10	134073	0.48	27.34	3.5	63.16
10	135020	0.39	27.92	4.59	84.85
10	135459	0.16	20.75	3.06	0
10	135177	0.28	26.99	4.36	72.88
10	135242	0.21	24.36	2.59	38.1
10	77070	0.16	26.74	2.17	0
10	75432	0.21	30.66	3.63	0
10	76388	0.37	38.09	5.92	62.73
10	76392	0.14	17.49	2.3	0
10	76393	0.23	27.2	3.14	6.67
10	171415	0.12	19.34	2.2	0
10	81106	0.34	32.41	6.21	60.33
10	81209	0.2	26.66	3.5	44.74
10	86215	0.2	25.34	2.91	0
10	87518	0.11	19.81	1.64	0
10	180825	0.1	15.25	1.58	28.57
10	86239	0.48	28.9	4.7	46.38
10	87096	0.14	22.66	2.85	0
10	86382	0.24	31.03	4.14	58.49
10	86398	0.13	19.43	1.62	0
10	86515	0.17	23.24	2.09	0
10	86528	0.16	23.57	2.44	0
10	93537	0.27	23.55	3.63	66.67
10	92282	0.22	28.33	2.84	80
10	93268	0.26	24.96	5.46	77.42
10	250163	0.1	16	2.24	0
10	93532	0.22	24.18	5.35	97.75
10	171717	0.17	20.85	2.78	0
10	181051	0.1	17.89	1.36	0
10	92779	0.46	38.94	3.39	100
10	183970	0.15	21.53	3.77	6.25
10	135113	0.35	27.39	5.63	90.91
10	203777	0.11	17.77	2.33	0
10	135236	0.3	24.55	3.85	76.09
10	135246	0.19	21.67	1.92	0
10	135244	0.16	23.87	1.73	11.11
10	203022	0.11	20.93	1.88	0
10	81672	0.15	24.54	2.34	0
10	80813	0.27	37.81	9.1	86.01
10	80810	0.23	37.62	3.13	20
10	80811	0.18	27.77	2.68	0
10	81739	0.3	26.04	2.97	0
10	81360	0.16	25.35	2.43	50
10	86396	0.21	29.91	2.95	3.7
10	87348	0.14	16.79	2.91	0
10	86395	0.38	32.19	5.49	51.06
10	86514	0.36	37.36	3.89	61.7
10	87413	0.35	29.23	4.14	34.69
10	86672	0.37	29.8	5.72	67.8
10	92281	0.2	23.77	1.8	0
10	92306	0.3	32.28	4.1	86.54
10	92456	0.13	18.61	1.53	42.86
10	236550	0.13	17.8	1.97	58.33
10	178609	0.18	21.55	2.91	50
10	92930	0.14	19.97	1.74	22.22
10	250787	0.11	19.84	2.37	0
10	226744	0.12	24.55	2.01	0
10	134231	0.19	28.38	2.66	54.55
10	135309	0.23	22.84	2.13	7.14
10	135418	0.11	16.07	2.08	0
10	184640	0.11	15.32	1.26	0
10	134573	0.4	29.35	6.06	82.61
10	134574	0.24	23.5	2.75	0
10	174042	0.11	20.68	3.03	10.71
10	135334	0.14	19.85	2.44	25
10	75279	0.21	26.28	2.9	69.23
10	77000	0.14	19.14	2.28	0
10	76394	0.24	32.04	3.95	70.83
10	76557	0.3	33.14	3.99	67.35
10	76558	0.19	21.95	1.56	0
10	76559	0.13	23.02	2.15	0
10	81092	0.34	29.76	5.13	86.59
10	81905	0.2	21.89	1.5	0
10	250073	0.12	22.93	3.24	0
10	87276	0.11	24.54	1.74	0
10	86529	0.3	30.95	3.44	67.57
10	92280	0.22	26.71	3.14	70.97
10	92614	0.38	24.64	5.2	69.05
10	92774	0.26	24.2	2.56	25
10	93311	0.14	24.99	5.02	58.23
10	92928	0.21	20.19	2.18	0
10	134383	0.38	28.46	4.96	51.95
10	135245	0.17	23.66	3.76	25
10	171417	0.1	21.97	2.69	4.55
10	249645	0.11	20.1	2.24	0
10	76386	0.39	36.66	6.62	29.93
10	76564	0.34	34	3.13	6.67
10	77093	0.13	18.4	2.82	0
10	76730	0.47	31.28	5.51	100
10	76965	0.13	17.6	1.88	0
10	80819	0.14	21.29	2.18	0
10	249957	0.1	16.64	1.42	0
10	81656	0.47	35.21	7.06	91.33
10	81932	0.11	20.78	1.61	0
10	87277	0.39	29.26	8.76	76.25
10	86238	0.18	22.18	1.88	18.18
10	86904	0.13	17.49	2.06	0
10	86513	0.72	37.84	6.57	71.11
10	87456	0.11	18.08	1.62	0
10	86532	0.42	29.91	4.09	46.15
10	92166	0.16	24.61	2.63	71.43
10	226003	0.16	23.78	3.47	16.22
10	93447	0.1	18.29	1.91	36.36
10	183980	0.17	29.44	3.55	46.15
10	92457	0.19	23.8	3.17	87.1
10	236551	0.11	16.13	2.05	7.69
10	250164	0.1	13.76	1.24	0
10	93755	0.18	25.17	3.53	61.54
10	92771	0.33	25.6	2.72	69.57
10	92929	0.21	22.43	2.81	70.83
10	134076	0.24	29	4.24	100
10	182111	0.16	19.39	2.13	0
10	134414	0.29	28.36	3.9	87.23
10	134417	0.3	28.83	3.37	74.29
10	135240	0.28	27.16	4.16	66.67
10	183673	0.19	24.37	3	0
10	76384	0.3	30.36	4.41	0
10	76385	0.14	20.5	1.86	0
10	76556	0.18	25.83	2.05	0
10	173092	0.11	17.47	1.26	0
10	80818	0.51	33.78	4.33	24.32
10	80824	0.15	17.71	2.93	0
10	81744	0.17	27.8	2.69	0
10	80941	0.29	24.1	3.62	0
10	81934	0.19	27.58	3.82	28.89
10	81856	0.22	26.25	3.74	74.42
10	81931	0.2	32.9	3.86	0
10	81361	0.74	33.81	6.31	96.2
10	86380	0.15	25.02	2.65	18.18
10	86397	0.37	25.87	3.7	46.51
10	86512	0.36	28.68	3.43	0
10	86531	0.3	24.44	2.48	21.05
10	87340	0.25	25.2	3.06	20.69
10	87524	0.15	19.39	2.34	0
10	87412	0.19	21.95	3.5	81.25
10	93202	0.12	19.59	2.47	15.79
10	93264	0.12	15.6	1.39	0
10	93358	0.2	22.66	3.85	8.7
10	92927	0.19	22.77	3.75	63.64
10	93759	0.13	20.08	2.72	13.04
10	180443	0.12	23	1.75	0
10	135493	0.11	25.12	2.96	0
10	134382	0.33	30.72	4.43	95.08
10	135307	0.11	15.75	1.58	0
10	134416	0.29	26.53	2.64	4.76
10	134584	0.6	30.47	3.87	93.62
10	135327	0.22	22.27	2.01	0
10	75408	0.18	32.01	2.57	0
10	76933	0.14	21.44	3.06	0
10	77116	0.11	18.16	1.39	0
10	76383	0.16	27.36	3.06	6.9
10	76396	0.17	29.9	3.52	28.95
10	76395	0.46	31.34	4.06	52.94
10	76397	0.2	29.18	3.46	43.24
10	77097	0.19	26.82	4.17	42.59
10	77014	0.12	17.24	1.28	0
10	76555	0.29	31.03	2.14	0
10	76568	0.36	33.21	4.21	63.64
10	173093	0.13	17.39	1.41	0
10	249638	0.1	23.69	2.27	12.5
10	81741	0.49	35.57	5.45	77.42
10	81854	0.42	25.76	2.35	11.76
10	81108	0.22	28.24	3.14	0
10	81781	0.29	28.99	5.75	61.54
10	81359	0.45	32.22	2.45	100
10	183809	0.11	15.51	2.08	0
10	86240	0.18	28.56	2.55	0
10	87221	0.41	29.5	6.35	51.59
10	86399	0.16	25.84	2.64	14.29
10	87274	0.12	18.29	2.92	0
10	86533	0.12	21.84	2.71	39.13
10	86677	0.25	31.79	3.25	71.43
10	93776	0.12	21.2	1.81	71.43
10	92167	0.18	18.14	2.37	0
10	171724	0.12	19.36	1.85	100
10	93203	0.14	22.6	2.03	50
10	236552	0.11	19.42	2.98	51.85
10	92770	0.23	27.14	3.68	80.95
10	93752	0.12	21.22	2.07	0
10	93837	0.13	19.86	1.99	0
10	93155	0.23	26.73	3.04	53.33
10	135022	0.12	24.84	2.47	0
10	135500	0.1	13.45	2.03	0
10	134415	0.13	18.83	1.64	0
10	135098	0.25	28.15	3.87	57.45
10	172884	0.12	15.3	1.45	0
10	134587	0.15	20.85	1.26	0
10	134585	0.48	29.33	4.05	23.53
10	135414	0.12	18.58	2.22	0
10	184638	0.11	20.56	2.18	0
10	135229	0.28	28.33	7.07	85.62
10	135410	0.13	20.41	2.7	0
10	250780	0.1	14.57	1.78	0
10	75283	0.39	35.28	8.49	84.89
10	75281	0.39	34.72	6.99	41.07
10	225778	0.12	20.7	1.28	0
10	75280	0.17	23.35	2.09	0
10	75412	0.18	25.4	1.48	0
10	75437	0.17	27.61	2.72	0
10	76552	0.8	34.77	5.96	67.57
10	183671	0.11	21.58	2.18	0
10	240964	0.1	22.02	2.01	83.33
10	76732	0.15	19.03	1.98	0
10	81797	0.55	35.38	3.06	3.45
10	81737	0.19	24	3.15	0
10	180709	0.12	17.37	2.99	0
10	81795	0.11	19.88	1.33	0
10	81830	0.17	24.45	3.27	0
10	81110	0.18	26.93	3.07	6.9
10	81615	0.15	20.29	2.56	0
10	179445	0.13	19.36	2.06	0
10	81530	0.22	24.81	2.62	90.91
10	86242	0.36	40.45	4.45	100
10	87350	0.14	22.23	1.68	0
10	87457	0.12	21.28	2.61	0
10	86939	0.13	18.87	0.84	0
10	86509	0.33	34.05	4.06	70.59
10	181054	0.11	13.48	1.67	0
10	92620	0.28	32.23	2.76	100
10	92933	0.17	21.16	1.98	66.67
10	250178	0.11	14	1.52	0
10	135116	0.13	22.64	2.35	0
10	172882	0.16	17.18	1.5	0
10	77016	0.18	24.2	2.39	52.94
10	75406	0.17	23.51	2.36	0
10	75435	0.3	33.44	3.53	0
10	77086	0.17	26.7	4.16	64.81
10	173094	0.17	24.44	4.66	72.73
10	173095	0.12	21.44	3.55	12.82
10	81666	0.2	26.35	4.1	63.46
10	81208	0.26	38.06	6.78	68.75
10	183732	0.12	17.93	1.54	0
10	81357	0.18	21.59	2.58	10
10	178397	0.16	24.08	5.63	40.96
10	183731	0.12	18.48	2.37	7.14
10	87192	0.41	31.23	6.02	64.6
10	86241	0.19	28.87	3.18	0
10	86911	0.15	21.22	2.2	0
10	87220	0.11	18.87	1.95	0
10	86669	0.23	31.18	4.49	77.78
10	86919	0.22	22.79	2.06	0
10	250071	0.11	19.15	2.23	0
10	86868	0.53	32.54	5.54	88.24
10	87414	0.18	21.45	3.13	0
10	93771	0.11	18.6	1.27	40
10	93218	0.14	21.5	2.47	5.26
10	93242	0.13	18.4	2.3	12.5
10	92935	0.25	27.05	4.22	96.43
10	93216	0.16	25.85	4.05	38
10	93154	0.12	18.5	2.11	0
10	135146	0.23	24.83	3.69	45.24
10	134077	0.24	25.93	4.19	56.36
10	134240	0.2	28.69	2.86	40
10	134239	0.49	28.81	5.57	85.57
10	135178	0.16	21.23	3.08	0
10	135306	0.29	29.45	5.2	82.14
10	135498	0.12	18.58	2.96	0
10	134571	0.3	29.08	3.61	62.5
10	134589	0.14	19.42	1.35	0
10	134588	0.45	28.95	4.38	70
10	135241	0.19	20.02	3.32	0
10	135411	0.12	18.99	1.67	62.5
10	135406	0.12	21.09	4.05	33.33
10	75411	0.67	48.8	11.97	74.67
10	180606	0.11	16.05	1.63	0
10	75436	0.39	25.76	2.57	0
10	76991	0.13	25.54	2.79	0
10	77013	0.14	25.87	2.09	23.08
10	76729	0.21	20.82	2.44	38.89
10	81935	0.21	28.28	3.79	0
10	236366	0.11	18.12	1.69	0
10	81712	0.11	23.39	1.56	0
10	81619	0.27	33.35	3.7	0
10	81929	0.19	21.93	1.39	0
10	81981	0.17	20.98	1.99	0
10	81994	0.66	38.59	4.35	96.97
10	171541	0.21	27.65	4.38	70.45
10	173241	0.12	17.17	2.23	0
10	87347	0.42	28.77	5.34	38.2
10	86210	0.21	21.18	2.01	0
10	86972	0.12	16.28	1.77	0
10	86510	0.35	35.69	3.87	51.06
10	180852	0.11	18.57	2.11	23.08
10	92169	0.15	24.86	3.34	20
10	93241	0.21	25.17	5.36	63.33
10	93770	0.11	19.85	1.16	25
10	93453	0.44	31.59	5.32	85.23
10	93546	0.18	23.01	2.85	44
10	93542	0.24	21.44	1.86	50
10	92768	0.33	25.84	5.69	76.24
10	171786	0.16	21.49	2.19	60
10	178608	0.12	18.75	2.2	26.67
10	93757	0.22	24.52	3	3.57
10	134380	0.39	26.53	4.55	38.46
10	134420	0.33	28.51	5.69	78.22
10	135305	0.17	24.49	2.76	0
10	134959	0.22	28.2	4.28	72.22
10	75405	0.23	30.73	4.25	0
10	75441	0.19	29.74	3.11	0
10	77017	0.11	18.07	1.51	0
10	76553	0.19	29.64	3.18	64.52
10	76554	0.13	16.36	1.72	0
10	76725	0.19	21.77	2.71	86.96
10	76728	0.23	20.34	2.34	17.65
10	77087	0.15	26.54	3	89.29
10	80827	0.13	25.17	1.91	85.71
10	236367	0.12	18.42	2.89	0
10	81829	0.39	31.45	6.59	94.85
10	173150	0.11	18.24	1.97	0
10	179446	0.11	17.48	0.7	0
10	86208	0.32	31.2	5.84	70.09
10	86243	0.14	20.65	2.06	0
10	236407	0.1	15.86	0.99	0
10	250153	0.12	17.17	2.43	0
10	92267	0.2	20.21	1.8	0
10	93543	0.15	19.76	3.02	0
10	93448	0.17	21.04	2.5	0
10	93764	0.21	25.16	3.8	40
10	183974	0.14	22.01	2.1	7.69
10	93371	0.32	24.89	6.59	57.35
10	171785	0.12	22.41	2.9	57.69
10	179641	0.15	19.3	1.82	0
10	92936	0.14	22.17	1.95	27.27
10	93151	0.31	29.42	3.4	38.89
10	93157	0.13	21.14	1.92	18.18
10	93162	0.25	26.42	4.87	87.93
10	93840	0.22	23.88	2.27	23.08
10	93839	0.15	24.16	3.62	15.38
10	237306	0.11	19.26	1.61	0
10	135457	0.17	22.91	3.62	34.15
10	134242	0.32	28.4	3.02	14.29
10	135301	0.16	21.66	2.61	28.57
10	135304	0.14	22.04	2.55	0
10	172881	0.13	20.96	3.27	0
10	135231	0.14	19.17	1.36	0
10	180607	0.15	20.85	1.73	0
10	76381	0.15	23.84	2.4	55.56
10	76403	0.24	24.95	3.95	65.31
10	179443	0.13	22.31	2.38	70.59
10	81912	0.28	27.07	4.53	31.25
10	80974	0.19	20.35	1.73	0
10	81673	0.11	17.42	1.45	0
10	81773	0.33	43.41	5.69	99.01
10	81774	0.36	36.09	7.11	12.03
10	81580	0.14	20.7	2.34	70.59
10	183730	0.14	20.21	2.41	77.78
10	83021	0.13	21.93	2.31	0
10	86508	0.37	32.48	6.4	53.12
10	86665	0.32	29.54	3.39	61.11
10	86664	0.16	20.78	1.49	0
10	87409	0.21	26.05	4.43	40.98
10	93271	0.29	24.77	4.01	66
10	92594	0.31	29.17	3.94	89.58
10	92767	0.23	25.34	4.07	39.22
10	173370	0.13	18.51	1.73	0
10	93150	0.37	29.8	4.87	98.65
10	134078	0.29	27.41	3.85	91.3
10	135180	0.24	26.09	3.86	26.09
10	134568	0.33	29.4	4.27	59.65
10	135228	0.12	20.37	2.08	0
