paramID	id	dbh	height	CR	perc_exposed
8	115797	0.2	19.91	2.42	0
8	114504	0.26	22.54	2.06	23.08
8	114719	0.12	19.85	2.3	0
8	236999	0.11	19.92	2.31	0
8	114714	0.16	22.46	1.55	0
8	98008	0.32	27.41	2.19	50
8	98982	0.23	32.42	3.87	59.57
8	99015	0.17	29.29	4.3	74.14
8	98075	0.18	23.66	2.45	0
8	173482	0.15	27.98	4.91	56
8	98987	0.15	19.07	2.7	0
8	178687	0.17	22.98	2.93	38.46
8	236661	0.11	18.11	2.8	4.17
8	98310	0.22	22.74	2.75	73.91
8	181224	0.11	22.8	1.75	88.89
8	98739	0.36	30.65	4.61	63.64
8	98741	0.45	32.25	2.68	27.27
8	98743	0.12	24.04	2.31	0
8	98796	0.19	21.82	2.42	5.56
8	98906	0.35	34.5	2.77	37.5
8	98945	0.28	36.74	2.94	96.3
8	98907	0.21	21.29	1.66	0
8	99518	0.37	25.21	3.52	0
8	99511	0.18	24.69	3.26	0
8	203333	0.12	16.52	2.4	0
8	100110	0.14	17.49	1.84	0
8	100122	0.21	26.9	3.74	76.74
8	100306	0.16	20.49	2.18	42.86
8	103850	0.14	20.54	1.15	0
8	103003	0.55	39.91	4.6	98.48
8	103000	0.15	20.34	2.13	35.71
8	103223	0.14	23.95	2.54	0
8	103701	0.14	22.2	1.6	0
8	104783	0.13	22.95	2.87	12
8	179869	0.14	19.61	2.48	15.79
8	104226	0.2	29.52	2.73	39.13
8	173539	0.11	16.96	1.99	0
8	104503	0.45	35.55	6.78	36.11
8	108330	0.16	26.44	5.17	63.1
8	107546	0.28	34.33	4.59	4.55
8	107547	0.22	25.12	3.17	0
8	250381	0.11	18.1	2.78	0
8	107792	0.38	31	2.63	85.71
8	108022	0.12	21.1	2.19	0
8	108232	0.14	22.2	1.6	0
8	108136	0.16	18.59	3.73	0
8	109483	0.12	20.32	1.85	0
8	108605	0.38	32.84	3.96	65.31
8	109438	0.2	25.44	3.71	55.81
8	109369	0.21	26.68	1.88	100
8	173607	0.13	15.09	1.79	0
8	203414	0.16	26.34	4.47	75.81
8	109497	0.11	18.47	1.07	0
8	184287	0.18	26.61	3.49	2.63
8	109172	0.17	25.9	2.49	0
8	112832	0.52	29.7	6.12	100
8	113024	0.22	24.43	4.03	78
8	113386	0.33	25.08	2.84	24
8	114102	0.14	21	3.12	20
8	113466	0.13	18.13	2.1	0
8	113866	0.29	26.54	3.24	65.62
8	226322	0.12	18.88	2.27	0
8	181622	0.2	24.04	3.6	0
8	250497	0.11	21.39	1.94	0
8	114300	0.15	17.63	2.17	0
8	114302	0.23	28.56	2.94	81.48
8	115112	0.2	26.61	3.29	17.65
8	115730	0.14	21.87	1.3	0
8	114511	0.46	36.42	3.71	83.72
8	114510	0.34	35.6	4.4	60
8	114507	0.16	23.07	2.08	0
8	114899	0.25	28.43	3.42	97.22
8	114900	0.34	26.13	3.67	35.71
8	115241	0.11	20.47	2.07	0
8	180075	0.13	21.43	2.6	14.29
8	115855	0.2	24.47	2.78	12.5
8	115791	0.33	34.3	4.07	100
8	250523	0.1	21.83	3.39	16.67
8	115084	0.13	21.49	2.31	0
8	98459	0.2	32.26	2.65	77.27
8	98561	0.33	24.3	2.65	59.09
8	236671	0.11	14.93	0.95	0
8	98738	0.18	20.12	1.76	0
8	98742	0.2	34.23	3.27	81.82
8	98797	0.21	23.47	2.08	23.08
8	98904	0.22	24.77	3.95	81.25
8	99011	0.15	16.87	2.05	0
8	99463	0.26	25.81	3.62	43.9
8	99660	0.19	22.1	3.56	30.77
8	181274	0.14	21.27	4.36	67.8
8	236682	0.11	21.22	3.34	22.86
8	100108	0.2	25.22	2.68	9.09
8	100458	0.14	17.78	3.98	0
8	100587	0.15	21.51	2.12	92.86
8	103004	0.29	32.02	4.95	18.42
8	103005	0.14	20.81	1.9	0
8	103006	0.11	17.09	1.91	0
8	103221	0.46	30.77	5.77	64.42
8	103511	0.42	29.83	3.37	100
8	103922	0.11	18.38	1.32	20
8	103699	0.19	23.89	4.02	12
8	104153	0.14	22.57	2.15	57.14
8	104216	0.18	23.77	2.65	0
8	104225	0.44	28.65	4.96	64.94
8	104257	0.14	19.75	1.55	0
8	104761	0.11	13.66	1.29	0
8	104395	0.16	19.91	2.65	0
8	104482	0.22	26.57	3.62	0
8	104481	0.49	36.82	4.27	92.98
8	205786	0.11	21.53	2.16	0
8	104702	0.13	20.66	1.48	0
8	104631	0.15	18.99	1.7	0
8	107400	0.49	30.3	5.57	92.78
8	236792	0.11	21.21	2.33	0
8	107548	0.12	15.29	0.9	0
8	108203	0.3	30.79	5.29	43.68
8	108355	0.14	22.12	4.1	50
8	107872	0.12	19.98	1.8	0
8	107979	0.18	23.13	2.07	23.08
8	181423	0.16	27.17	4.61	40.91
8	108134	0.13	15.34	1.76	0
8	109395	0.16	22.43	3.09	0
8	108724	0.11	20.95	2.04	0
8	109029	0.37	34.55	3.22	31.25
8	109173	0.38	28.86	3.02	3.57
8	109316	0.57	45.44	4.88	100
8	179922	0.11	19.2	1.38	0
8	109317	0.13	18.59	1.78	0
8	112773	0.2	24.43	2.45	0
8	112836	0.18	25.02	2.42	38.89
8	113711	0.14	23.53	2.42	0
8	114070	0.13	20.01	1.43	16.67
8	113106	0.23	23.25	2.75	13.04
8	113950	0.13	16.58	2.34	0
8	113580	0.24	25.16	3.73	18.6
8	115338	0.14	20.12	3.23	3.12
8	115530	0.26	23.6	4.42	22.95
8	115163	0.25	24.75	4.8	77.78
8	114299	0.35	25.07	4.04	88.24
8	181641	0.13	22.25	1.81	80
8	114716	0.18	24.16	3.54	5.13
8	114911	0.2	31.18	3.11	0
8	98074	0.38	27.99	3.85	28.26
8	203310	0.15	29.18	3.02	53.57
8	236651	0.12	21.88	1.29	0
8	98373	0.2	25.47	3.23	40.62
8	98460	0.16	20.56	2.13	0
8	98456	0.49	29.58	4.44	65.57
8	98455	0.15	25.25	2.42	0
8	98642	0.22	22.4	2.26	62.5
8	98799	0.16	19.48	1.86	0
8	99314	0.34	26.26	3.21	75
8	99465	0.2	27.05	3.03	14.29
8	99464	0.14	23.57	1.97	0
8	99517	0.19	26.65	4.56	66.15
8	99661	0.25	29.22	3.22	100
8	172058	0.21	19.3	1.71	0
8	100477	0.15	17.83	1.36	0
8	99777	0.16	17.1	1.66	12.5
8	99930	0.18	22.41	2.75	8.7
8	99929	0.25	26.76	3.13	100
8	100123	0.21	27.38	2.83	84
8	102866	0.11	17	1.79	0
8	102862	0.18	21.46	3.15	0
8	173519	0.13	21.72	2.82	62.5
8	178753	0.11	15.89	1.67	0
8	103857	0.12	15.93	1.69	0
8	103007	0.13	23.53	1.97	0
8	103072	0.2	23.02	3.81	33.33
8	103222	0.13	20.86	1.58	0
8	103300	0.28	29.13	4.85	76.71
8	103510	0.18	26.02	2.26	37.5
8	103632	0.3	28.42	3.15	87.1
8	103637	0.32	26.44	2.94	74.07
8	104723	0.12	24.9	2.19	20
8	104228	0.14	22.33	2.39	58.82
8	104227	0.19	25.59	2.58	65
8	104362	0.4	37.43	7.3	81.44
8	104366	0.28	27.32	3.18	0
8	104396	0.13	19.3	1.82	0
8	104399	0.55	33.43	10.07	45.91
8	104397	0.13	22.18	2.68	0
8	104398	0.17	21.28	2.68	0
8	104636	0.35	36.42	9.68	51.22
8	104634	0.36	37.75	6.5	56.36
8	107328	0.26	26.86	3.31	79.41
8	107401	0.36	30.39	3.44	56.76
8	107474	0.27	26.6	3.55	76.92
8	172142	0.12	16.1	1.08	0
8	107788	0.21	22.89	1.39	66.67
8	236800	0.11	15.09	3.12	0
8	107873	0.15	23.97	3.05	75.86
8	107977	0.53	29.91	3.35	80
8	108563	0.18	24.62	3.19	3.12
8	109453	0.15	24.41	1.87	0
8	108606	0.16	22.32	2.6	0
8	109423	0.11	22.41	2.13	14.29
8	108757	0.24	28.16	2.66	90.91
8	109045	0.54	37.52	6.11	22.22
8	109187	0.24	27.82	3.1	20
8	109186	0.45	33.14	3.84	60.87
8	109321	0.15	23.2	2.33	0
8	113781	0.29	26.18	5.38	92.31
8	113953	0.14	21.96	3.69	0
8	173717	0.11	22.55	3.04	0
8	114058	0.17	20	2.34	0
8	181601	0.13	18.02	2.17	0
8	226324	0.11	25	2.18	28.57
8	113579	0.23	28.26	3.72	74.42
8	226323	0.13	22.31	1.37	0
8	226355	0.15	19.7	3	0
8	115543	0.14	20.12	3.04	13.79
8	115420	0.12	17.49	2.43	0
8	115121	0.13	22.02	1.87	0
8	114339	0.29	30.83	3.1	83.33
8	226360	0.12	18.54	2.44	0
8	173751	0.17	20.88	3.29	67.65
8	115490	0.17	21.81	2.3	68.75
8	115375	0.14	15.51	1.3	0
8	250521	0.1	18.68	1.78	0
8	114897	0.31	25.15	4.25	75
8	114898	0.18	24.85	3.2	18.75
8	115492	0.16	22.25	2.37	0
8	115493	0.2	24.95	3.88	17.02
8	178956	0.23	22.89	3.65	31.71
8	115085	0.48	28.83	4.06	66.67
8	98371	0.23	27.08	3.24	84.38
8	98461	0.17	29.4	3.03	60.71
8	250264	0.1	14.73	2.53	0
8	98984	0.14	19.36	1.62	25
8	98644	0.16	25.16	2.15	0
8	98746	0.29	33.72	3.53	84.62
8	98745	0.25	29.48	2.21	0
8	98800	0.51	29.37	4.75	60
8	98903	0.18	23.59	2.4	11.11
8	99315	0.46	21.04	1.52	0
8	99514	0.13	21.99	1.63	50
8	226145	0.14	16.79	1.1	0
8	99778	0.15	24.1	4.8	81.94
8	99779	0.3	25.59	4.72	89.86
8	173489	0.2	19.85	3.32	0
8	178699	0.11	18.27	1.75	0
8	99955	0.21	24.44	2.06	53.85
8	181243	0.11	13.71	1.17	0
8	100107	0.27	27.69	2.48	10.53
8	226172	0.11	18.26	1.8	0
8	100105	0.29	27.86	6.95	62.25
8	100104	0.11	17.19	1.67	0
8	102924	0.34	24.98	4.46	56.45
8	103158	0.17	22.88	2.45	27.78
8	249704	0.11	19.14	2.11	0
8	103434	0.16	20.64	1.86	100
8	103508	0.15	19.99	1.61	0
8	103942	0.16	20.85	1.47	0
8	236720	0.11	22.7	2.27	0
8	236721	0.2	28.51	4.35	32.2
8	104152	0.34	24.67	2.73	30.43
8	178757	0.19	23.59	2.55	55
8	104480	0.13	16.38	1.67	0
8	104502	0.21	29.22	2.78	0
8	104615	0.48	35.78	7.28	34.34
8	104635	0.25	29.16	2.25	0
8	107472	0.12	20.17	1.49	0
8	107471	0.13	21.62	2.58	0
8	107550	0.15	23.66	2.3	0
8	107552	0.31	37.84	6.67	69.06
8	181416	0.13	15.37	1.15	0
8	108290	0.14	16.99	2.96	0
8	108388	0.12	20.34	1.96	0
8	172139	0.12	20.19	1.81	0
8	108132	0.33	41.55	5.88	99.07
8	250397	0.11	18.53	2.04	7.69
8	109047	0.26	29.94	3.63	0
8	172171	0.15	30.74	2.11	0
8	112772	0.17	25.94	2.47	84.21
8	113814	0.14	22.39	3.92	18.75
8	113842	0.14	21.23	3.22	0
8	113951	0.18	25.39	3.05	75.86
8	112932	0.17	27.37	3.64	9.76
8	114081	0.12	22.78	2.38	0
8	113827	0.25	22.6	3.16	58.06
8	113867	0.21	25.59	3	14.29
8	173708	0.15	25.34	2.32	43.75
8	172339	0.22	27.84	3.66	71.43
8	115528	0.13	19.63	2.78	0
8	114340	0.27	29.6	3.91	53.19
8	114463	0.17	22.78	2.99	53.57
8	114462	0.13	20.75	1.85	100
8	114514	0.16	19.03	2.04	53.85
8	114683	0.17	21.4	3.35	40
8	180071	0.1	15.58	1.73	0
8	173752	0.13	22.42	2.95	11.11
8	180089	0.17	21.64	3.14	9.68
8	115082	0.39	27.28	4.75	57.14
8	99170	0.17	23.01	4.13	47.17
8	98073	0.23	26.56	1.98	33.33
8	98229	0.21	25.84	3.46	100
8	203298	0.12	20.2	2.83	56
8	99053	0.12	22.02	2.28	0
8	99310	0.32	39.46	5.23	100
8	99466	0.44	30.44	4.36	62.71
8	172057	0.14	15.67	1.56	0
8	100478	0.12	12.94	2.02	0
8	100593	0.15	19.64	4.36	6.78
8	99806	0.17	23.19	2.74	43.48
8	99805	0.17	23.52	2.2	60
8	99958	0.15	16.86	3.14	0
8	99957	0.22	23.25	2.76	34.78
8	184172	0.12	14.61	1.39	0
8	181241	0.11	20.75	3.96	53.06
8	102865	0.26	25.36	3.7	90.7
8	181316	0.13	22.9	1.64	0
8	103008	0.19	28.09	4.66	5.88
8	205769	0.12	16.18	1.46	0
8	103220	0.46	31.25	4.67	69.12
8	249695	0.1	19.22	2.21	0
8	103943	0.21	25.8	3.6	22.5
8	104151	0.29	27.4	3.42	83.33
8	104400	0.21	26	2.74	0
8	226957	0.1	23.05	1.65	0
8	104479	0.23	26.96	3.24	0
8	104504	0.39	37.7	6.07	65.22
8	107330	0.39	25.41	4.79	73.61
8	108249	0.12	19.32	2.15	0
8	107403	0.17	19.91	2.52	0
8	107554	0.14	24.99	1.77	0
8	181405	0.11	16.59	2.19	0
8	203409	0.14	20.92	2.86	0
8	107698	0.39	32.99	8.28	73.95
8	108387	0.13	23.83	2.5	0
8	108128	0.28	38.45	5.24	55.81
8	108607	0.46	31.37	5.18	60.71
8	109357	0.12	16.96	2.68	0
8	108755	0.3	33.47	5.27	28.74
8	236976	0.11	21.91	3.24	28.12
8	113961	0.12	21.53	3.44	18.92
8	112934	0.47	28.5	7.77	94.71
8	112931	0.38	26.85	2.92	0
8	112930	0.2	28.09	2.32	50
8	250478	0.12	19.72	2.98	11.11
8	250479	0.11	18.66	1.69	0
8	113262	0.5	26.6	5.92	85.45
8	113672	0.11	16.54	1.45	0
8	113639	0.11	16.7	1.64	0
8	115418	0.15	19.14	3.3	0
8	115239	0.14	22.51	2.19	0
8	184423	0.15	21.98	3.57	10.26
8	180088	0.12	18.7	1.57	0
8	203499	0.17	23.89	3.42	33.33
8	115699	0.16	25.06	2.84	88
8	114914	0.16	23.96	2.7	50
8	115305	0.11	19.44	1.64	0
8	99057	0.13	16.94	0.71	0
8	98165	0.27	30.8	4.16	92.59
8	98166	0.12	18.36	1.53	0
8	98167	0.17	17.94	1.81	0
8	99260	0.15	19.86	3.49	71.05
8	98311	0.36	26.95	3.93	50
8	98457	0.25	29.04	4.65	60.29
8	98645	0.22	27.85	2.74	13.04
8	98735	0.18	27.96	2.61	28.57
8	171999	0.14	21.1	2.81	0
8	99461	0.15	20.77	1.74	0
8	100515	0.2	17.87	4.45	3.23
8	99663	0.25	30.6	3.38	94.29
8	99776	0.22	24.13	2.89	80.77
8	99956	0.22	24.75	3.02	57.14
8	100106	0.18	31.21	3.91	68.75
8	100127	0.19	23.31	2.29	0
8	100357	0.23	19.92	1.78	0
8	100371	0.17	21.88	2.42	61.11
8	100303	0.15	22.41	1.98	83.33
8	100302	0.12	18.9	2.43	14.29
8	103010	0.63	28.24	3.23	62.5
8	103152	0.36	30.57	4.53	82.81
8	103219	0.16	26.69	2.3	0
8	103380	0.39	29.67	4.86	77.03
8	103870	0.17	20.03	2.79	87.5
8	103789	0.12	18.48	1.64	62.5
8	103636	0.15	23.89	2.4	94.44
8	104042	0.52	28.52	8.05	72.41
8	104115	0.51	27.84	4.24	76.79
8	104360	0.14	25.62	2.82	0
8	104747	0.15	22.98	1.91	0
8	108208	0.15	26.62	4.29	63.16
8	108281	0.15	19.28	4.25	3.57
8	107470	0.19	25.19	3.77	47.73
8	173597	0.14	19.52	3.35	0
8	181417	0.11	13.91	1.55	0
8	107699	0.31	32.07	6.04	7.89
8	107785	0.18	20.31	1.97	0
8	108257	0.11	19.37	1.16	0
8	107877	0.23	24.29	3.85	2.17
8	108129	0.29	25.88	3.67	0
8	108436	0.5	36.9	6.16	96.64
8	108608	0.13	19.63	2.35	0
8	108723	0.6	34.82	6.02	69.3
8	108759	0.53	32.38	4.8	38.89
8	108758	0.3	25.9	3.66	66.67
8	108863	0.17	15.42	2.26	0
8	172167	0.13	17.77	3.08	0
8	108894	0.19	23.28	2.43	66.67
8	109048	0.17	33.36	3.79	0
8	109170	0.36	33.61	6.63	30.43
8	109171	0.25	24.46	3.12	0
8	173611	0.14	21.6	3.61	51.22
8	109314	0.29	34.21	3.9	59.57
8	178939	0.11	17.31	2.45	0
8	113023	0.13	22.59	3.07	58.62
8	114072	0.31	32.04	5.22	71.76
8	184373	0.1	21.81	2.91	65.38
8	181620	0.22	25.85	6.09	76.72
8	226325	0.11	17.97	3.48	2.63
8	178996	0.17	23.57	3.32	52.94
8	114179	0.25	25.29	2.59	66.67
8	114297	0.19	25.17	4.06	76.47
8	114341	0.45	29.99	6.02	94.69
8	115295	0.14	22.15	3.18	80.65
8	115853	0.13	18.25	1.26	0
8	115852	0.18	23.8	4	76
8	114724	0.26	25.35	4.86	87.84
8	114896	0.16	23.85	2.81	33.33
8	237000	0.12	24.76	2.61	76.19
8	115698	0.11	17.62	1.49	0
8	172399	0.14	24.08	2.36	0
8	98323	0.41	27.4	2.57	60
8	98646	0.37	28.32	6.06	91.3
8	99225	0.17	25.04	4.12	54.72
8	98901	0.35	30.31	3.62	4.88
8	98948	0.66	34.85	4.75	65.71
8	100514	0.31	23.95	4.97	57.14
8	236684	0.11	17.55	3.28	0
8	100421	0.22	24.17	1.81	70
8	203332	0.15	26.41	3.15	61.29
8	99928	0.13	21.69	1.85	30
8	99959	0.17	23.47	3.77	43.18
8	250301	0.11	19.19	0.89	0
8	103071	0.13	17.43	2.58	20
8	103159	0.18	20.06	1.86	0
8	103673	0.12	20.17	2.55	20
8	240993	0.19	22.72	3.75	63.64
8	104860	0.11	20.01	1.62	0
8	205784	0.12	17.91	1.7	0
8	172151	0.12	17.96	2.55	0
8	107468	0.15	27.6	4.21	7.27
8	181415	0.12	17.41	1.02	0
8	107784	0.32	30.37	3.37	51.43
8	107876	0.48	33.63	6.01	81.42
8	108127	0.7	34.32	4.6	1.52
8	108133	0.26	27.56	3.79	0
8	108559	0.17	28.48	1.98	0
8	108720	0.14	17.65	1.69	0
8	108896	0.14	24.01	1.87	0
8	173613	0.11	16.83	3	0
8	109050	0.48	44.05	5.62	76.77
8	112936	0.34	24.51	3.43	36.11
8	181602	0.12	22.77	2.53	0
8	180034	0.15	20.9	3.04	0
8	184389	0.13	16.03	1.42	0
8	226339	0.13	19.21	2.21	0
8	113468	0.44	26.53	2.95	59.26
8	203532	0.12	21.17	3.05	0
8	114343	0.27	27.63	2.43	44.44
8	114459	0.18	27.8	2.47	31.58
8	115289	0.19	23.04	2.26	86.67
8	114518	0.16	25.16	2.3	25
8	203504	0.2	29.7	4.91	66.67
8	115756	0.15	21.81	2	58.33
8	114681	0.12	17.54	1.84	0
8	250524	0.12	23.48	2.52	70
8	250251	0.11	17.35	1.07	0
8	250261	0.11	19.28	3.21	28.12
8	98424	0.14	18.93	1.71	0
8	98900	0.27	31.39	5.1	43.21
8	99460	0.38	34.09	4.98	80.77
8	100513	0.14	25.44	3	0
8	100562	0.11	16.95	1.52	0
8	99960	0.17	14.3	2.76	0
8	100128	0.2	19.88	2.19	0
8	179863	0.13	21.29	3.15	51.61
8	103070	0.31	30.41	5.02	72.15
8	103156	0.26	25.43	4.54	93.75
8	103157	0.19	21.52	2.15	0
8	103214	0.21	24.86	2.54	0
8	103218	0.15	21.78	2.16	0
8	103217	0.14	17.68	2.96	0
8	103825	0.19	25.73	4.79	75
8	249703	0.11	18.44	1.61	0
8	249702	0.1	20.71	3.12	43.33
8	103674	0.14	23.35	2.14	7.14
8	104799	0.15	22.85	2.05	0
8	104476	0.22	27.46	2.47	0
8	104607	0.16	19.95	2.23	0
8	107467	0.76	32.22	3.88	82.98
8	107553	0.12	20.56	2.02	0
8	203410	0.11	19.3	2.47	0
8	184267	0.13	21.37	2.54	0
8	107778	0.17	25.8	1.48	0
8	107789	0.13	19.65	2.17	0
8	108609	0.51	36.36	4.3	29.31
8	109424	0.15	16.38	2.68	0
8	108862	0.29	31.86	4.07	90.38
8	109026	0.13	23.31	2.52	63.16
8	109169	0.16	21.25	2.21	0
8	109382	0.12	17.33	1.76	0
8	173713	0.15	20.94	3.64	31.71
8	113175	0.31	33.91	3.19	74.19
8	113176	0.39	30.93	4.63	65.67
8	180037	0.15	26.72	1.93	0
8	113177	0.29	29.77	4.23	48.21
8	114082	0.12	17.32	1.38	0
8	113760	0.15	25.49	2.38	0
8	173707	0.21	23.41	3.96	40.82
8	115801	0.18	23.47	3.48	37.84
8	114183	0.24	23	3.04	68.97
8	250499	0.11	15.49	2.14	0
8	115544	0.24	24.6	3.85	82.61
8	172351	0.11	17.66	2.58	0
8	115417	0.12	18.6	1.65	0
8	178997	0.1	14.13	2.08	0
8	115182	0.21	29.2	3.18	58.06
8	184416	0.11	16.22	1.67	0
8	114895	0.26	23.87	3.31	58.82
8	181673	0.12	21.56	1.78	33.33
8	98168	0.18	23.81	2.64	19.05
8	98225	0.37	26.98	4	72
8	98313	0.4	28.05	3.36	77.14
8	99082	0.16	23.27	2.74	0
8	98367	0.18	21.95	2.5	36.84
8	250263	0.1	20.18	1.14	0
8	98647	0.14	19.75	2.78	0
8	98733	0.17	33.89	3.03	75
8	99312	0.22	30.51	2.77	0
8	100403	0.14	21.78	1.73	0
8	100101	0.44	35.56	4.29	89.47
8	100102	0.21	28.08	3.35	22.86
8	100582	0.11	16.45	1.86	0
8	100298	0.25	26.12	2.81	66.67
8	103782	0.2	22.44	2.97	59.26
8	103009	0.34	29.12	3.26	24.24
8	103154	0.18	23.02	3.13	40
8	249705	0.12	21.14	2.79	16.67
8	103504	0.12	19.3	2.61	47.62
8	103869	0.11	16.18	1.88	0
8	103560	0.47	33.52	5.26	97.67
8	104478	0.34	33.72	5.87	68.52
8	104477	0.29	27.02	2.71	0
8	104606	0.17	18.9	2.01	0
8	172152	0.11	21.03	2.7	0
8	107702	0.18	26.41	3.32	0
8	107701	0.21	27.78	4.15	22.22
8	107783	0.18	24.42	2.98	0
8	108024	0.33	30.06	4.82	41.1
8	108441	0.22	24.04	2.62	0
8	108721	0.29	31.17	4.41	9.84
8	109370	0.15	22.83	2.83	0
8	109473	0.11	17.41	3.18	0
8	109494	0.21	31.1	6.92	54.67
8	108897	0.19	30.42	2.1	15.38
8	109313	0.36	30.79	6.61	49.04
8	113646	0.14	24.12	2.45	61.11
8	114069	0.2	23.37	3.18	58.06
8	113652	0.31	23.99	2.73	65.22
8	113690	0.16	21.04	2.55	0
8	172327	0.16	22.99	4.12	49.06
8	113761	0.32	29.35	3.99	85.71
8	180035	0.12	19.09	1.43	0
8	113640	0.13	20.87	1.51	28.57
8	114013	0.19	20.37	3.09	44.83
8	226366	0.11	20.78	2.8	25
8	115549	0.2	22.21	3.67	50
8	173749	0.22	22.33	3.12	63.33
8	115078	0.23	23.41	3.87	70.21
8	98011	0.17	21.23	4.65	6.38
8	98070	0.14	22.65	2.1	23.08
8	98312	0.18	21.23	3.62	2.44
8	250262	0.11	22.25	1.54	0
8	98462	0.29	28.23	3.91	77.08
8	98463	0.26	27.96	4.66	27.94
8	99226	0.11	16.22	2.31	0
8	98732	0.15	20.35	1.86	0
8	98949	0.26	35.81	3.65	63.41
8	99038	0.13	20.17	2.2	13.33
8	99316	0.45	31.59	5.68	72.28
8	99668	0.29	29.05	3.71	48.84
8	178712	0.14	25.18	4.55	16.92
8	99810	0.32	32.71	3.76	93.18
8	99962	0.22	26.73	4.12	92.45
8	100129	0.18	23.42	2.47	21.05
8	100130	0.3	29.22	2.23	100
8	100295	0.16	24.39	1.95	90.91
8	100299	0.13	20.18	1.8	0
8	103778	0.18	21.56	2.72	47.83
8	173520	0.1	17.12	1.48	0
8	103377	0.22	26.9	2.3	0
8	103562	0.44	31.27	4.37	35
8	103635	0.17	27.16	2.89	96.15
8	104045	0.12	19.92	2.02	0
8	104158	0.24	28.12	4.36	35.59
8	104221	0.14	21.71	3.31	64.71
8	104505	0.56	38.85	5.79	84.76
8	104612	0.15	17.53	2.48	0
8	107404	0.19	23.77	3.78	63.64
8	107466	0.16	24.47	3.23	46.88
8	107975	0.35	33.29	4.3	63.79
8	107971	0.38	31.6	5.01	33.33
8	108256	0.12	17.76	1.58	0
8	108023	0.33	36.74	3.37	34.29
8	108126	0.57	42.75	6.22	85.12
8	108898	0.21	33.66	4.68	51.47
8	109051	0.35	36.75	6.37	26.77
8	113739	0.16	22.92	3.9	21.28
8	113112	0.18	26.57	2.68	100
8	114180	0.17	19.69	2.57	25
8	115732	0.29	24.95	3.68	76.19
8	114458	0.29	29.58	2.88	72
8	115116	0.21	22.64	2.21	6.67
8	114457	0.25	24.54	2.95	44.44
8	181644	0.14	17.03	1.47	0
8	115297	0.14	22.45	2.77	45.83
8	173753	0.15	18.62	2.58	0
8	114729	0.42	23.07	3.14	26.67
8	114728	0.22	27.05	2.61	66.67
8	115119	0.16	24.21	2.24	93.33
8	114893	0.16	23.7	2.85	76
8	226143	0.12	19.11	2.73	0
8	99070	0.21	26.58	4.43	77.05
8	98314	0.16	21.28	1.67	0
8	98557	0.17	23.95	2.71	82.61
8	98899	0.26	20.5	2.29	0
8	100462	0.16	21.21	3.94	6.25
8	99521	0.36	33.9	4.9	78.67
8	172056	0.11	20.67	1.84	0
8	181281	0.11	22.28	2.86	8
8	100498	0.13	21.19	2.49	31.58
8	100294	0.22	23.64	2.83	40
8	100300	0.19	25.46	2.93	15.38
8	103878	0.15	22.16	2.43	94.44
8	103215	0.3	28.82	3.08	86.21
8	103213	0.19	24.88	2.7	45.45
8	205775	0.12	19.87	1.97	8.33
8	103505	0.23	25.77	2.98	18.52
8	184209	0.11	15.6	1.14	0
8	103997	0.6	37.35	6.08	93.1
8	104753	0.24	30.39	3.64	48.78
8	205788	0.13	17.39	3.42	0
8	104222	0.17	24.53	4.8	48.61
8	104848	0.11	20.08	2.38	0
8	104507	0.18	23.7	3.74	0
8	104605	0.3	34.25	4.4	0
8	104750	0.12	16.83	2	0
8	107286	0.27	33.01	3.48	12.5
8	108218	0.14	21.31	2.3	0
8	107465	0.12	21.98	2.83	0
8	107557	0.25	31.39	4.28	42.11
8	107556	0.17	30.57	5.27	64.37
8	108326	0.15	19.41	2.34	0
8	107625	0.21	28.38	3.62	34.15
8	107626	0.17	24.9	2.78	0
8	108375	0.11	19.36	2.12	0
8	107782	0.17	23.72	3.09	0
8	107969	0.14	22.86	2.83	0
8	108025	0.14	26.59	3.38	5.71
8	108442	0.51	31.9	4.63	40.3
8	108861	0.12	19.36	1.33	0
8	108900	0.12	22.12	1.68	0
8	108899	0.29	31.39	2.57	0
8	109495	0.1	16.24	1.31	0
8	108901	0.38	34.52	4.48	74.6
8	109053	0.14	22.62	2.3	0
8	203415	0.11	18.72	3.11	6.67
8	178837	0.12	21.01	2.81	12.5
8	113962	0.15	22.4	3.71	90.7
8	113840	0.19	22.16	4.5	11.11
8	113611	0.33	26.09	2.93	80.77
8	184394	0.15	18.73	2.27	12.5
8	113022	0.28	28.08	2.48	100
8	113815	0.13	23.83	3	17.86
8	114071	0.11	22.35	2.55	0
8	113264	0.42	26.5	4.04	76.47
8	113381	0.17	19.68	2.7	4.55
8	184408	0.12	16.27	2.17	7.14
8	180056	0.16	20.72	3.02	14.29
8	114520	0.16	23.04	2.97	14.81
8	178958	0.11	18.08	2.54	0
8	114730	0.3	28.92	2.23	93.33
8	114892	0.31	22.45	2.34	47.06
8	115494	0.26	22.07	4.04	45.1
8	115152	0.13	25.13	3.31	53.33
8	115079	0.2	25.6	3.37	30.77
8	98013	0.48	28.52	5.38	82.02
8	181233	0.11	21.43	1.82	10
8	98069	0.19	19.37	2.7	0
8	184144	0.1	19.35	2.95	11.11
8	98224	0.22	23.36	3	0
8	181234	0.12	27.8	3.19	22.58
8	99021	0.29	29.29	6.41	74.42
8	98731	0.47	32.14	5.82	52.83
8	171997	0.11	15.77	1.58	0
